	ceftazidime	levofloxacin	tetracycline	cefazolin	gentamicin	trimethoprim_sulfamethoxazole	ceftriaxone	amikacin	aztreonam	piperacillin_tazobactam	meropenem	cefepime	imipenem	cefoxitin	ciprofloxacin	ertapenem	tobramycin
573.15707	1	2	2	2	0	1	2	0	2	2	2	2	2	2	1	1	1
573.15708	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15710	1	2	2	2	0	1	2	0	2	2	2	2	2	2	1	1	1
573.15713	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15716	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15717	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15719	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15720	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15721	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15722	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15724	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	0
573.15727	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15728	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15729	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	2
573.15730	1	2	2	2	1	1	2	0	2	2	2	2	2	2	0	1	1
573.15731	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15732	1	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	1
573.15733	1	2	2	2	1	1	2	0	2	2	2	2	2	2	2	1	1
573.1720	1	1	2	2	0	2	2	1	1	2	1	2	1	2	1	1	1
573.1721	1	1	2	2	0	2	2	1	1	2	1	2	1	2	1	1	1
573.1722	1	1	2	2	0	2	2	1	1	2	1	2	1	2	1	1	0
573.1723	1	1	2	2	0	2	2	1	1	2	1	2	1	2	1	1	1
573.1724	1	1	2	2	0	2	2	1	1	2	1	2	1	2	1	1	1
573.1725	1	1	2	2	0	2	2	1	1	2	2	2	1	2	1	1	1
573.1726	1	1	2	2	0	2	2	0	1	2	1	2	1	2	1	1	0
573.1727	1	1	2	2	0	2	2	0	1	2	1	2	1	2	1	1	0
573.1728	1	1	2	2	0	2	2	0	1	2	1	2	1	2	1	1	0
573.1729	1	1	2	2	0	2	2	0	1	2	1	2	1	2	1	1	0
573.1730	1	1	2	2	0	2	2	0	1	2	1	2	1	2	1	1	0
573.1731	1	1	2	2	0	2	2	0	1	2	1	2	1	2	1	1	0
573.1732	1	1	2	2	0	2	2	0	1	2	1	2	1	2	1	1	0
573.1733	1	1	2	2	0	2	2	1	1	2	1	2	1	2	1	1	1
573.1734	1	1	2	2	0	2	2	1	1	2	1	2	1	2	1	1	1
573.17908	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
573.17914	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1
573.17915	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.17927	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1
573.17943	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
573.18086	1	1	0	1	1	1	1	0	1	1	0	1	0	2	1	0	1
573.18087	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.18088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
573.18090	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
573.18093	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
573.18472	1	0	1	2	0	1	1	0	2	0	0	0	2	0	0	0	1
573.18476	1	2	2	2	0	1	1	0	1	1	0	2	0	2	1	1	1
573.18477	1	1	2	2	0	1	1	1	1	1	1	2	1	2	1	1	1
573.18542	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0
573.18543	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
573.18680	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.5658	1	2	2	2	1	2	2	0	1	2	0	2	2	0	2	0	1
573.19877	1	1	0	1	1	0	1	2	1	1	1	1	1	1	1	1	1
573.20059	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	2	1
573.20060	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.20062	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
573.20063	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
573.20064	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1	1
573.20065	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24244	1	1	1	1	0	1	1	0	2	1	1	0	2	1	1	1	0
573.24245	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
573.24249	1	0	1	1	1	0	1	0	2	1	1	0	2	1	0	1	2
573.24253	1	0	0	2	0	0	1	0	1	2	2	2	2	2	0	2	1
573.24259	1	2	0	1	0	1	1	0	2	2	0	0	2	0	1	0	1
573.24262	1	1	1	2	1	1	1	0	2	1	2	1	2	1	1	2	1
573.24264	1	1	1	1	1	1	1	0	2	1	1	1	2	1	1	2	1
573.24266	1	0	0	2	0	0	1	0	2	0	0	0	2	0	0	0	0
573.24267	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
573.24268	1	0	0	1	0	1	1	0	2	0	0	0	2	0	0	0	0
573.24270	1	1	2	2	0	1	1	0	2	2	0	0	2	0	1	0	1
573.24275	1	1	0	1	1	0	1	0	2	2	0	0	2	0	1	0	2
573.24279	1	0	1	2	0	1	1	0	2	0	0	0	2	0	0	0	0
573.24281	1	0	1	1	0	1	1	0	2	0	0	1	2	0	0	0	0
573.24282	1	0	1	1	1	1	1	0	2	0	0	0	2	0	2	0	1
573.24283	1	1	2	1	0	0	1	0	2	1	0	0	2	1	1	0	0
573.24286	1	1	1	1	0	1	1	1	2	1	0	0	2	1	1	2	1
573.24288	1	1	1	1	1	1	1	0	2	1	1	1	2	1	1	2	1
573.24289	1	1	1	1	1	1	1	0	2	1	1	1	2	1	1	2	1
573.24290	1	1	1	2	0	1	1	1	1	2	0	1	0	2	1	0	1
573.24291	1	1	1	2	1	1	1	0	2	1	0	1	2	1	1	2	1
573.24292	1	1	1	1	1	1	1	0	2	2	0	0	2	1	1	0	1
573.24293	1	1	1	1	0	1	1	0	2	0	0	0	2	0	1	0	2
573.24294	1	1	1	1	1	1	1	0	2	2	0	1	2	2	1	0	1
573.24295	1	1	1	2	0	0	1	0	2	0	0	0	2	2	1	0	1
573.24298	1	1	0	1	0	1	1	0	2	1	0	0	2	0	1	0	1
573.24299	1	0	0	2	1	0	1	0	2	2	0	0	2	0	0	0	2
573.24300	1	1	0	1	0	1	1	0	2	1	0	0	2	0	1	0	1
573.24301	1	1	1	2	0	1	1	1	2	1	0	0	2	0	1	0	1
573.24302	1	0	1	2	0	0	1	0	2	0	0	0	2	0	0	0	2
573.24303	1	2	2	2	1	1	1	0	2	1	1	1	2	1	1	2	1
573.24304	1	1	1	2	1	1	1	2	2	1	0	1	2	1	0	2	1
573.24305	1	2	0	2	0	1	1	0	2	1	1	0	2	1	1	2	0
573.24306	1	2	0	2	0	1	1	0	2	1	1	0	2	1	2	2	0
573.24307	1	1	1	2	0	1	1	0	2	1	1	0	2	1	1	2	0
573.24308	1	1	1	2	0	1	1	0	2	1	1	0	2	1	1	2	0
573.24309	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1
573.24311	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1
573.24312	1	1	1	1	1	0	1	1	2	1	0	1	2	1	1	2	1
573.24314	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
573.24317	1	1	1	2	1	1	1	0	2	1	2	1	2	1	1	1	0
573.24318	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
573.24319	1	1	2	2	0	1	1	1	1	1	2	2	1	2	1	1	2
573.24320	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1
573.24321	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1
573.24322	1	1	0	1	1	1	1	2	1	1	1	2	1	2	1	1	1
573.24323	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1
573.24324	1	1	1	1	0	1	1	0	1	1	1	2	1	2	1	1	1
573.24325	1	1	1	1	0	1	1	0	1	1	1	2	1	2	1	1	1
573.24326	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24327	1	1	0	1	2	0	1	2	1	1	1	1	1	1	1	1	1
573.24328	1	1	0	1	1	1	1	0	1	1	1	2	1	1	1	1	1
573.24329	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24330	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1
573.24331	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24332	1	1	0	1	0	1	1	0	1	1	1	1	1	2	1	1	1
573.24333	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
573.24334	1	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0
573.24335	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
573.24336	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1
573.24337	1	1	1	1	1	1	1	0	1	1	0	1	2	2	1	1	1
573.24338	1	1	2	1	1	0	1	0	1	1	1	1	1	1	1	1	1
573.24339	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24340	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
573.24341	1	1	2	1	0	1	1	0	1	1	1	1	1	1	1	1	0
573.24342	1	0	0	1	2	0	1	0	1	1	1	0	1	0	0	1	1
573.24343	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
573.24344	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0
573.24345	1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24346	1	1	0	1	0	0	1	2	1	1	1	1	1	1	1	1	1
573.24347	1	1	0	1	2	1	1	2	1	1	1	1	1	1	1	1	1
573.24348	1	0	0	1	0	1	1	0	1	1	1	2	1	2	0	1	0
573.24349	1	1	1	1	0	1	1	0	1	1	2	1	0	1	1	1	2
573.24350	1	1	2	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.24351	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	2
573.24352	1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24353	1	0	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0
573.24354	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.24355	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1
573.24356	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24357	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24358	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24359	1	1	1	1	0	0	1	2	1	1	1	1	1	1	1	1	1
573.24360	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1
573.24361	1	2	0	1	0	0	1	0	1	1	1	2	1	1	1	1	0
573.24362	1	1	0	1	0	1	1	0	1	1	2	1	1	0	1	1	2
573.24363	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24364	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1
573.24365	1	1	2	1	1	1	1	0	1	1	1	2	1	1	1	1	1
573.24366	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.24367	1	1	2	1	0	1	1	0	1	1	1	2	1	1	1	1	0
573.24368	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1
573.24369	1	1	2	1	0	1	1	0	1	1	0	1	0	1	1	1	0
573.24370	1	1	0	1	2	1	1	2	1	1	1	1	1	1	1	1	1
573.24371	1	1	0	1	1	1	1	1	1	2	2	0	1	1	1	1	1
573.24372	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1
573.24373	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	2
573.24374	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24375	1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24376	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1	0
573.24377	1	1	2	1	0	1	1	0	1	2	0	1	2	1	1	2	2
573.24378	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.24379	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24381	1	0	1	1	0	0	1	0	1	0	0	0	0	2	1	0	0
573.24382	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1
573.24383	1	1	2	1	1	1	1	2	1	1	0	1	0	1	1	0	1
573.24385	1	1	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1
573.24386	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	2
573.24387	1	1	2	1	2	1	1	0	1	1	1	1	1	1	1	1	1
573.24388	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0
573.24389	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24390	1	1	0	1	1	1	1	0	1	1	1	2	1	2	1	1	1
573.24391	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24392	1	1	2	1	0	1	1	0	1	1	1	1	1	1	1	1	0
573.24393	1	1	2	1	0	1	1	0	1	1	1	1	1	1	1	1	0
573.24394	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24395	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	0
573.24396	1	1	2	1	0	0	1	0	1	1	1	1	1	1	1	1	0
573.24397	1	0	0	1	0	0	1	0	1	1	1	2	1	2	0	1	0
573.24398	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1
573.24399	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1
573.24401	1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24402	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24403	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24404	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0
573.24405	1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24406	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1
573.24407	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
573.24408	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1
573.24409	1	1	2	1	0	0	1	2	1	1	1	1	1	1	1	1	1
573.24410	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.24411	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24412	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24413	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1
573.24414	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24415	1	1	0	1	0	1	1	2	1	1	1	2	1	1	1	1	1
573.24416	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24417	1	1	2	1	0	0	1	2	1	1	1	2	1	1	1	1	1
573.24418	1	1	2	1	1	0	1	0	1	1	1	0	1	1	1	1	1
573.24419	1	2	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1
573.24420	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24421	1	1	2	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.24422	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1
573.24423	1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24424	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24425	1	1	2	1	0	0	1	0	1	1	1	1	1	1	1	1	1
573.24426	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
573.24427	1	1	2	1	0	1	1	0	1	1	1	2	1	1	1	1	0
573.24428	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
573.24429	1	1	1	1	0	1	1	0	1	1	2	1	0	1	1	1	1
573.24430	1	1	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1
573.24431	1	1	0	1	0	1	1	0	2	1	1	1	1	1	1	1	1
573.24432	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24433	1	1	0	1	2	1	1	0	1	1	1	1	1	1	1	1	2
573.24434	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.24435	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
573.24436	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1
573.24437	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24438	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24439	1	1	2	1	0	1	1	0	1	1	1	1	1	1	1	1	0
573.24440	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24441	1	1	0	1	0	1	1	0	1	1	1	1	1	2	1	1	0
573.24442	1	1	1	1	0	1	1	0	1	1	2	1	0	1	1	1	0
573.24443	1	1	0	1	2	1	1	0	1	1	1	1	1	1	1	1	1
573.24444	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
573.24445	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1
573.24446	1	1	1	1	1	1	1	0	1	1	2	1	0	1	1	1	1
573.24447	1	1	0	1	2	1	1	0	1	1	1	1	1	1	1	1	2
573.24448	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1
573.24449	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1
573.24450	1	1	2	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.24451	1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.24452	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
573.24453	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.24454	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
573.24455	1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.5663	1	2	2	2	1	2	2	0	1	1	0	1	2	0	1	0	1
573.5665	1	2	2	2	0	2	2	0	1	1	0	1	2	0	2	0	1
573.5672	1	2	2	2	1	2	2	0	1	1	0	1	2	0	1	0	1
573.5673	1	2	2	2	0	2	2	0	1	0	0	1	2	0	0	0	0
573.5676	1	2	2	2	1	2	2	0	1	0	0	0	2	0	0	0	0
573.5677	1	2	2	2	1	2	2	0	1	2	0	1	2	0	1	0	2
573.5678	1	2	2	2	1	2	2	0	1	1	0	1	2	0	1	0	1
573.5679	1	2	2	2	0	2	2	0	1	1	0	1	2	0	1	0	2
573.5681	1	2	2	2	1	2	2	0	1	1	0	1	2	0	1	0	1
573.5682	1	2	2	2	0	2	2	0	1	1	0	2	2	1	2	0	0
573.5687	1	2	2	2	0	2	2	1	1	1	0	1	2	0	1	0	1
573.5690	1	2	2	2	1	2	2	0	1	2	0	2	2	0	1	0	1
573.5692	1	2	2	2	0	2	2	0	1	1	0	1	2	0	1	0	1
573.5694	1	2	2	2	1	2	2	0	1	0	0	0	2	0	0	0	1
573.5695	1	2	2	2	1	2	2	0	1	2	0	1	2	0	0	0	1
573.5697	1	2	2	2	1	2	2	1	1	1	0	1	2	0	2	0	1
573.5698	1	2	2	2	1	2	2	0	1	1	1	1	2	1	1	1	1
573.5700	1	2	2	2	1	2	2	1	1	1	0	2	2	0	1	0	1
573.5701	1	2	2	2	0	2	2	0	1	1	0	2	2	0	1	0	1
573.5702	1	2	2	2	0	2	2	0	1	0	0	0	2	0	0	0	0
573.5705	1	2	2	2	0	2	2	0	1	1	0	1	2	2	1	0	1
573.5706	1	2	2	2	1	2	2	0	1	1	0	0	2	0	1	0	1
573.5707	1	2	2	2	0	2	2	0	2	0	0	0	2	1	0	0	0
573.5710	1	2	2	2	1	2	2	0	1	1	0	2	2	0	1	0	1
573.5711	1	2	2	2	1	2	2	0	1	0	0	0	2	0	0	0	0
573.5712	1	2	2	2	1	2	2	0	1	0	0	1	2	0	0	0	1
573.5716	1	2	2	2	0	2	2	0	1	1	0	1	2	0	1	0	1
573.5717	1	2	2	2	0	2	2	0	1	2	0	0	2	1	1	0	0
573.5719	1	2	2	2	1	2	2	1	2	1	2	0	2	1	2	1	1
573.5722	1	2	2	2	0	2	2	0	1	2	0	0	2	1	1	0	0
573.5724	1	2	2	2	1	2	2	0	1	0	0	0	2	0	0	0	2
573.5793	1	2	2	2	1	2	2	0	1	2	0	1	2	0	0	0	1
573.5794	1	2	2	2	0	2	2	0	1	1	0	1	2	1	1	2	1
573.5795	1	2	2	2	1	2	2	0	1	2	0	1	2	0	0	0	1
573.5796	1	2	2	2	0	2	2	0	1	1	0	0	2	2	1	0	0
573.5797	1	2	2	2	0	2	2	0	1	1	0	1	2	0	0	0	0
573.5798	1	2	2	2	0	2	2	1	1	1	0	2	2	0	1	0	1
573.5799	1	2	2	2	0	2	2	0	1	2	0	0	2	0	1	0	0
573.5800	1	2	2	2	0	2	2	0	1	1	0	1	2	2	1	0	1
573.5801	1	2	2	2	0	2	2	0	1	1	0	2	2	1	2	0	0
573.5802	1	2	2	2	0	2	2	0	1	0	0	1	2	0	2	0	0
573.5803	1	2	2	2	1	2	2	0	1	2	0	2	2	0	1	0	1
573.5804	1	2	2	2	1	2	2	0	1	0	0	0	2	0	0	0	0
573.5805	1	2	2	2	1	2	2	0	1	1	0	1	2	1	2	2	1
573.5806	1	2	2	2	1	2	2	0	1	2	0	2	2	0	1	0	1
573.5807	1	2	2	2	0	2	2	0	1	1	0	1	2	0	1	0	0
573.5808	1	2	2	2	1	2	2	0	1	1	0	1	2	0	1	0	1
573.5809	1	2	2	2	0	2	2	0	1	0	0	1	2	0	0	0	0
573.5810	1	2	2	2	1	2	2	0	1	2	0	0	2	0	2	0	1
573.5811	1	2	2	2	1	2	2	0	1	1	1	1	2	1	1	1	1
573.5812	1	2	2	2	1	2	2	0	1	2	0	2	2	0	2	0	1
573.5813	1	2	2	2	1	2	2	0	1	0	0	1	2	0	2	0	1
573.5814	1	2	2	2	1	2	2	0	1	0	0	2	2	0	0	0	1
573.5815	1	2	2	2	1	2	2	0	1	1	0	1	2	0	2	0	1
573.5816	1	2	2	2	1	2	2	0	1	2	0	1	2	0	2	0	1
573.5817	1	2	2	2	0	2	2	0	1	1	0	1	2	0	1	0	1
573.5818	1	2	2	2	1	2	2	0	1	2	0	2	2	0	1	0	1
573.5819	1	2	2	2	1	2	2	0	1	2	0	1	2	0	2	0	1
573.5820	1	2	2	2	1	2	2	0	1	2	0	1	2	0	2	0	1
573.5821	1	2	2	2	0	2	2	0	1	2	0	0	2	1	1	0	0
573.5822	1	2	2	2	0	2	2	0	1	2	0	0	2	1	1	0	0
573.5823	1	2	2	2	0	2	2	0	1	1	0	1	2	0	1	0	1
573.5824	1	2	2	2	1	2	2	0	2	1	2	0	2	1	1	1	1
573.5825	1	2	2	2	0	2	2	0	1	2	0	0	2	1	1	0	0
573.5826	1	2	2	2	0	2	2	0	1	2	0	0	2	1	1	0	0
573.5827	1	2	2	2	1	2	2	0	1	0	0	0	2	0	0	0	2
573.7022	1	1	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1
573.7023	1	0	0	1	0	0	1	0	1	1	2	1	0	1	1	1	0
573.7024	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	1
573.7025	1	0	2	1	0	0	1	0	1	1	0	1	1	1	0	1	0
573.7026	1	1	1	1	2	1	1	0	1	1	1	1	1	0	1	1	2
573.7027	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.7028	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1
573.7029	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1
573.7030	1	0	0	1	1	0	1	0	0	0	2	1	0	1	0	1	2
573.7031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
573.7032	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
573.7033	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1
573.7362	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
573.9721	1	1	0	1	2	1	1	0	1	1	1	1	1	1	1	1	1
573.9722	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
573.9723	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1
573.9724	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1
574.20	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1
574.27	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1328385.3	0	0	2	2	0	0	2	0	2	2	0	2	0	0	0	0	2
244366.344	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0
548.494	0	0	0	2	0	0	1	0	2	1	1	0	2	1	0	2	0
548.496	0	0	0	1	0	0	0	0	0	1	2	0	1	1	0	1	0
548.504	0	2	0	1	0	0	1	0	2	0	0	0	1	1	1	1	0
548.515	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
548.530	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
571.217	0	0	0	1	2	1	1	0	0	0	0	0	1	0	0	0	2
571.318	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
571.320	0	0	2	1	0	0	1	0	1	1	0	1	0	1	0	1	0
571.445	0	1	1	2	0	1	0	0	2	0	0	0	2	0	1	0	1
573.12861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12872	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12901	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12903	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0
573.12904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12915	0	0	1	1	0	1	1	0	0	2	0	1	0	2	0	2	0
573.12917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
