num_fam,nb_members,sum_quanti,sum_quali,nb_0,nb_mono,nb_multi,sum_0_mono_multi,max_multi
2986,5,5,5,0,5,0,5,1
2987,1,1,1,4,1,0,5,1
2988,1,1,1,4,1,0,5,1
2989,5,5,5,0,5,0,5,1
2990,4,4,4,1,4,0,5,1
2991,4,4,4,1,4,0,5,1
2992,4,4,4,1,4,0,5,1
2993,5,5,5,0,5,0,5,1
2994,5,5,5,0,5,0,5,1
2995,1,1,1,4,1,0,5,1
2996,4,4,4,1,4,0,5,1
2997,3,3,3,2,3,0,5,1
2998,1,1,1,4,1,0,5,1
2999,5,5,5,0,5,0,5,1
3000,5,5,5,0,5,0,5,1
3001,5,5,5,0,5,0,5,1
3002,5,5,5,0,5,0,5,1
3003,5,5,5,0,5,0,5,1
3004,5,5,5,0,5,0,5,1
3005,5,5,5,0,5,0,5,1
3006,5,5,5,0,5,0,5,1
3007,5,5,5,0,5,0,5,1
3008,5,5,5,0,5,0,5,1
3009,1,1,1,4,1,0,5,1
3010,5,5,5,0,5,0,5,1
3011,3,3,3,2,3,0,5,1
3012,3,3,3,2,3,0,5,1
3013,5,5,5,0,5,0,5,1
3014,1,1,1,4,1,0,5,1
3015,5,5,5,0,5,0,5,1
3016,5,5,5,0,5,0,5,1
3017,5,5,5,0,5,0,5,1
3018,5,5,5,0,5,0,5,1
3019,5,5,5,0,5,0,5,1
3020,5,5,5,0,5,0,5,1
3021,1,1,1,4,1,0,5,1
3022,5,5,5,0,5,0,5,1
3023,5,5,5,0,5,0,5,1
3024,5,5,5,0,5,0,5,1
3025,5,5,5,0,5,0,5,1
3026,5,5,5,0,5,0,5,1
3027,2,2,2,3,2,0,5,1
3028,5,5,5,0,5,0,5,1
3029,1,1,1,4,1,0,5,1
3030,5,5,5,0,5,0,5,1
3031,3,3,3,2,3,0,5,1
3032,3,3,3,2,3,0,5,1
3033,5,5,5,0,5,0,5,1
3034,5,5,5,0,5,0,5,1
3035,5,5,5,0,5,0,5,1
3036,4,4,4,1,4,0,5,1
3037,5,5,5,0,5,0,5,1
3038,5,5,5,0,5,0,5,1
3039,5,5,5,0,5,0,5,1
3040,1,1,1,4,1,0,5,1
3041,5,5,5,0,5,0,5,1
3042,4,4,4,1,4,0,5,1
3043,3,3,3,2,3,0,5,1
3044,5,5,5,0,5,0,5,1
3045,5,5,5,0,5,0,5,1
3046,5,5,5,0,5,0,5,1
3047,5,5,5,0,5,0,5,1
3048,5,5,5,0,5,0,5,1
3049,1,1,1,4,1,0,5,1
3050,5,5,5,0,5,0,5,1
3051,5,5,5,0,5,0,5,1
3052,1,1,1,4,1,0,5,1
3053,3,3,3,2,3,0,5,1
3054,5,5,5,0,5,0,5,1
3055,2,2,2,3,2,0,5,1
3056,5,5,5,0,5,0,5,1
3057,5,5,5,0,5,0,5,1
3058,5,5,5,0,5,0,5,1
3059,5,5,5,0,5,0,5,1
3060,5,5,5,0,5,0,5,1
3061,5,5,5,0,5,0,5,1
3062,5,5,5,0,5,0,5,1
3063,5,5,5,0,5,0,5,1
3064,4,4,4,1,4,0,5,1
3065,5,5,5,0,5,0,5,1
3066,5,5,5,0,5,0,5,1
3067,5,5,5,0,5,0,5,1
3068,5,5,5,0,5,0,5,1
3069,1,1,1,4,1,0,5,1
3070,1,1,1,4,1,0,5,1
3071,1,1,1,4,1,0,5,1
3072,1,1,1,4,1,0,5,1
3073,5,5,5,0,5,0,5,1
3074,5,5,5,0,5,0,5,1
3075,3,3,3,2,3,0,5,1
3076,5,5,5,0,5,0,5,1
3077,5,5,5,0,5,0,5,1
3078,1,1,1,4,1,0,5,1
3079,5,5,5,0,5,0,5,1
3080,3,3,3,2,3,0,5,1
3081,1,1,1,4,1,0,5,1
3082,5,5,5,0,5,0,5,1
3083,5,5,5,0,5,0,5,1
3084,5,5,5,0,5,0,5,1
3085,5,5,5,0,5,0,5,1
3086,2,2,2,3,2,0,5,1
3087,5,5,5,0,5,0,5,1
3088,5,5,5,0,5,0,5,1
3089,5,5,5,0,5,0,5,1
3090,5,5,5,0,5,0,5,1
3091,5,5,5,0,5,0,5,1
3092,5,5,5,0,5,0,5,1
3093,5,5,5,0,5,0,5,1
3094,5,5,5,0,5,0,5,1
3095,5,5,5,0,5,0,5,1
3096,5,5,5,0,5,0,5,1
3097,4,4,4,1,4,0,5,1
3098,3,3,3,2,3,0,5,1
3099,5,5,5,0,5,0,5,1
3100,5,5,5,0,5,0,5,1
3101,5,5,5,0,5,0,5,1
3102,5,5,5,0,5,0,5,1
3103,5,5,5,0,5,0,5,1
3104,5,5,5,0,5,0,5,1
3105,5,5,5,0,5,0,5,1
3106,5,5,5,0,5,0,5,1
3107,5,5,5,0,5,0,5,1
3108,5,5,5,0,5,0,5,1
3109,5,5,5,0,5,0,5,1
3110,5,5,5,0,5,0,5,1
3111,5,5,5,0,5,0,5,1
3112,5,5,5,0,5,0,5,1
3113,5,5,5,0,5,0,5,1
3114,1,1,1,4,1,0,5,1
3115,5,5,5,0,5,0,5,1
3116,5,5,5,0,5,0,5,1
3117,1,1,1,4,1,0,5,1
3118,1,1,1,4,1,0,5,1
3119,6,6,5,0,4,1,5,2
3120,5,5,5,0,5,0,5,1
3121,5,5,5,0,5,0,5,1
3122,5,5,5,0,5,0,5,1
3123,5,5,5,0,5,0,5,1
3124,5,5,5,0,5,0,5,1
3125,5,5,5,0,5,0,5,1
3126,5,5,5,0,5,0,5,1
3127,3,3,3,2,3,0,5,1
3128,1,1,1,4,1,0,5,1
3129,5,5,5,0,5,0,5,1
3130,1,1,1,4,1,0,5,1
3131,5,5,5,0,5,0,5,1
3132,2,2,2,3,2,0,5,1
3133,4,4,4,1,4,0,5,1
3134,1,1,1,4,1,0,5,1
3135,1,1,1,4,1,0,5,1
3136,1,1,1,4,1,0,5,1
3137,5,5,5,0,5,0,5,1
3138,5,5,5,0,5,0,5,1
3139,1,1,1,4,1,0,5,1
3140,5,5,5,0,5,0,5,1
3141,5,5,5,0,5,0,5,1
3142,5,5,5,0,5,0,5,1
3143,5,5,5,0,5,0,5,1
3144,5,5,5,0,5,0,5,1
3145,5,5,5,0,5,0,5,1
3146,5,5,5,0,5,0,5,1
3147,5,5,5,0,5,0,5,1
3148,5,5,5,0,5,0,5,1
3149,1,1,1,4,1,0,5,1
3150,5,5,5,0,5,0,5,1
3151,5,5,5,0,5,0,5,1
3152,4,4,4,1,4,0,5,1
3153,5,5,5,0,5,0,5,1
3154,5,5,5,0,5,0,5,1
3155,2,2,2,3,2,0,5,1
3156,5,5,5,0,5,0,5,1
3157,5,5,5,0,5,0,5,1
3158,1,1,1,4,1,0,5,1
3159,1,1,1,4,1,0,5,1
3160,1,1,1,4,1,0,5,1
3161,1,1,1,4,1,0,5,1
3162,5,5,5,0,5,0,5,1
3163,4,4,4,1,4,0,5,1
3164,1,1,1,4,1,0,5,1
3165,1,1,1,4,1,0,5,1
3166,1,1,1,4,1,0,5,1
3167,4,4,4,1,4,0,5,1
3168,4,4,3,2,2,1,5,2
3169,3,3,3,2,3,0,5,1
3170,5,5,5,0,5,0,5,1
3171,5,5,5,0,5,0,5,1
3172,5,5,5,0,5,0,5,1
3173,1,1,1,4,1,0,5,1
3174,5,5,5,0,5,0,5,1
3175,5,5,5,0,5,0,5,1
3176,5,5,5,0,5,0,5,1
3177,5,5,5,0,5,0,5,1
3178,4,4,4,1,4,0,5,1
3179,1,1,1,4,1,0,5,1
3180,5,5,5,0,5,0,5,1
3181,5,5,5,0,5,0,5,1
3182,5,5,5,0,5,0,5,1
3183,5,5,5,0,5,0,5,1
3184,1,1,1,4,1,0,5,1
3185,1,1,1,4,1,0,5,1
3186,1,1,1,4,1,0,5,1
3187,5,5,5,0,5,0,5,1
3188,1,1,1,4,1,0,5,1
3189,5,5,5,0,5,0,5,1
3190,5,5,5,0,5,0,5,1
3191,5,5,5,0,5,0,5,1
3192,5,5,5,0,5,0,5,1
3193,1,1,1,4,1,0,5,1
3194,1,1,1,4,1,0,5,1
3195,1,1,1,4,1,0,5,1
3196,1,1,1,4,1,0,5,1
3197,1,1,1,4,1,0,5,1
3198,1,1,1,4,1,0,5,1
3199,3,3,3,2,3,0,5,1
3200,5,5,5,0,5,0,5,1
3201,5,5,5,0,5,0,5,1
3202,1,1,1,4,1,0,5,1
3203,5,5,5,0,5,0,5,1
3204,5,5,5,0,5,0,5,1
3205,1,1,1,4,1,0,5,1
3206,3,3,3,2,3,0,5,1
3207,4,4,3,2,2,1,5,2
3208,5,5,5,0,5,0,5,1
3209,1,1,1,4,1,0,5,1
3210,2,2,2,3,2,0,5,1
3211,5,5,5,0,5,0,5,1
3212,1,1,1,4,1,0,5,1
3213,3,3,3,2,3,0,5,1
3214,4,4,4,1,4,0,5,1
3215,5,5,5,0,5,0,5,1
3216,5,5,5,0,5,0,5,1
3217,1,1,1,4,1,0,5,1
3218,1,1,1,4,1,0,5,1
3219,1,1,1,4,1,0,5,1
3220,1,1,1,4,1,0,5,1
3221,1,1,1,4,1,0,5,1
3222,3,3,3,2,3,0,5,1
3223,1,1,1,4,1,0,5,1
3224,1,1,1,4,1,0,5,1
3225,5,5,5,0,5,0,5,1
3226,1,1,1,4,1,0,5,1
3227,2,2,2,3,2,0,5,1
3228,3,3,3,2,3,0,5,1
3229,1,1,1,4,1,0,5,1
3230,1,1,1,4,1,0,5,1
3231,3,3,3,2,3,0,5,1
3232,1,1,1,4,1,0,5,1
3233,3,3,3,2,3,0,5,1
3234,1,1,1,4,1,0,5,1
3235,5,5,5,0,5,0,5,1
3236,1,1,1,4,1,0,5,1
3237,2,2,2,3,2,0,5,1
3238,1,1,1,4,1,0,5,1
3239,1,1,1,4,1,0,5,1
3240,3,3,3,2,3,0,5,1
3241,3,3,3,2,3,0,5,1
3242,2,2,2,3,2,0,5,1
3243,1,1,1,4,1,0,5,1
3244,1,1,1,4,1,0,5,1
3245,3,3,3,2,3,0,5,1
3246,1,1,1,4,1,0,5,1
3247,4,4,4,1,4,0,5,1
3248,1,1,1,4,1,0,5,1
3249,1,1,1,4,1,0,5,1
3250,1,1,1,4,1,0,5,1
3251,1,1,1,4,1,0,5,1
3252,1,1,1,4,1,0,5,1
3253,1,1,1,4,1,0,5,1
3254,1,1,1,4,1,0,5,1
3255,2,2,2,3,2,0,5,1
3256,1,1,1,4,1,0,5,1
3257,1,1,1,4,1,0,5,1
3258,1,1,1,4,1,0,5,1
3259,1,1,1,4,1,0,5,1
3260,3,3,3,2,3,0,5,1
3261,2,2,2,3,2,0,5,1
3262,2,2,2,3,2,0,5,1
3263,1,1,1,4,1,0,5,1
3264,1,1,1,4,1,0,5,1
3265,1,1,1,4,1,0,5,1
3266,1,1,1,4,1,0,5,1
3267,5,5,5,0,5,0,5,1
3268,5,5,5,0,5,0,5,1
3269,1,1,1,4,1,0,5,1
3270,1,1,1,4,1,0,5,1
3271,1,1,1,4,1,0,5,1
3272,4,4,4,1,4,0,5,1
3273,2,2,2,3,2,0,5,1
3274,2,2,2,3,2,0,5,1
3275,3,3,2,3,1,1,5,2
3276,1,1,1,4,1,0,5,1
3277,2,2,2,3,2,0,5,1
3278,1,1,1,4,1,0,5,1
3279,1,1,1,4,1,0,5,1
3280,1,1,1,4,1,0,5,1
3281,1,1,1,4,1,0,5,1
3282,5,5,5,0,5,0,5,1
3283,5,5,5,0,5,0,5,1
3284,5,5,5,0,5,0,5,1
3285,5,5,5,0,5,0,5,1
3286,5,5,5,0,5,0,5,1
3287,5,5,5,0,5,0,5,1
3288,5,5,5,0,5,0,5,1
3289,5,5,5,0,5,0,5,1
3290,3,3,2,3,1,1,5,2
3291,4,4,4,1,4,0,5,1
3292,5,5,5,0,5,0,5,1
3293,5,5,5,0,5,0,5,1
3294,6,6,5,0,4,1,5,2
3295,5,5,5,0,5,0,5,1
3296,5,5,5,0,5,0,5,1
3297,5,5,5,0,5,0,5,1
3298,5,5,5,0,5,0,5,1
3299,5,5,5,0,5,0,5,1
3300,5,5,5,0,5,0,5,1
3301,5,5,5,0,5,0,5,1
3302,5,5,5,0,5,0,5,1
3303,5,5,5,0,5,0,5,1
3304,5,5,5,0,5,0,5,1
3305,1,1,1,4,1,0,5,1
3306,5,5,5,0,5,0,5,1
3307,1,1,1,4,1,0,5,1
3308,5,5,5,0,5,0,5,1
3309,5,5,5,0,5,0,5,1
3310,5,5,5,0,5,0,5,1
3311,5,5,5,0,5,0,5,1
3312,5,5,5,0,5,0,5,1
3313,5,5,5,0,5,0,5,1
3314,5,5,5,0,5,0,5,1
3315,1,1,1,4,1,0,5,1
3316,3,3,2,3,1,1,5,2
3317,2,2,2,3,2,0,5,1
3318,1,1,1,4,1,0,5,1
3319,1,1,1,4,1,0,5,1
3320,5,5,5,0,5,0,5,1
3321,5,5,5,0,5,0,5,1
3322,1,1,1,4,1,0,5,1
3323,5,5,5,0,5,0,5,1
3324,4,4,4,1,4,0,5,1
3325,1,1,1,4,1,0,5,1
3326,5,5,5,0,5,0,5,1
3327,1,1,1,4,1,0,5,1
3328,5,5,5,0,5,0,5,1
3329,5,5,5,0,5,0,5,1
3330,5,5,5,0,5,0,5,1
3331,5,5,5,0,5,0,5,1
3332,5,5,5,0,5,0,5,1
3333,5,5,5,0,5,0,5,1
3334,5,5,5,0,5,0,5,1
3335,5,5,5,0,5,0,5,1
3336,6,6,5,0,4,1,5,2
3337,5,5,5,0,5,0,5,1
3338,5,5,5,0,5,0,5,1
3339,4,4,4,1,4,0,5,1
3340,5,5,5,0,5,0,5,1
3341,5,5,5,0,5,0,5,1
3342,5,5,5,0,5,0,5,1
3343,5,5,5,0,5,0,5,1
3344,1,1,1,4,1,0,5,1
3345,2,2,2,3,2,0,5,1
3346,1,1,1,4,1,0,5,1
3347,5,5,5,0,5,0,5,1
3348,5,5,5,0,5,0,5,1
3349,5,5,5,0,5,0,5,1
3350,5,5,5,0,5,0,5,1
3351,5,5,5,0,5,0,5,1
3352,5,5,5,0,5,0,5,1
3353,10,10,5,0,1,4,5,3
3354,5,5,5,0,5,0,5,1
3355,5,5,5,0,5,0,5,1
3356,1,1,1,4,1,0,5,1
3357,2,2,1,4,0,1,5,2
3358,5,5,5,0,5,0,5,1
3359,4,4,4,1,4,0,5,1
3360,5,5,5,0,5,0,5,1
3361,5,5,5,0,5,0,5,1
3362,5,5,5,0,5,0,5,1
3363,4,4,4,1,4,0,5,1
3364,5,5,5,0,5,0,5,1
3365,3,3,3,2,3,0,5,1
3366,5,5,5,0,5,0,5,1
3367,5,5,5,0,5,0,5,1
3368,5,5,5,0,5,0,5,1
3369,5,5,5,0,5,0,5,1
3370,5,5,5,0,5,0,5,1
3371,5,5,5,0,5,0,5,1
3372,5,5,5,0,5,0,5,1
3373,5,5,5,0,5,0,5,1
3374,5,5,5,0,5,0,5,1
3375,5,5,5,0,5,0,5,1
3376,7,7,5,0,3,2,5,2
3377,4,4,4,1,4,0,5,1
3378,4,4,4,1,4,0,5,1
3379,5,5,5,0,5,0,5,1
3380,1,1,1,4,1,0,5,1
3381,5,5,5,0,5,0,5,1
3382,5,5,5,0,5,0,5,1
3383,5,5,5,0,5,0,5,1
3384,5,5,5,0,5,0,5,1
3385,5,5,5,0,5,0,5,1
3386,5,5,5,0,5,0,5,1
3387,5,5,5,0,5,0,5,1
3388,4,4,4,1,4,0,5,1
3389,4,4,4,1,4,0,5,1
3390,5,5,5,0,5,0,5,1
3391,5,5,5,0,5,0,5,1
3392,5,5,5,0,5,0,5,1
3393,5,5,5,0,5,0,5,1
3394,5,5,5,0,5,0,5,1
3395,1,1,1,4,1,0,5,1
3396,5,5,5,0,5,0,5,1
3397,5,5,5,0,5,0,5,1
3398,4,4,4,1,4,0,5,1
3399,5,5,5,0,5,0,5,1
3400,5,5,5,0,5,0,5,1
3401,5,5,5,0,5,0,5,1
3402,5,5,5,0,5,0,5,1
3403,5,5,5,0,5,0,5,1
3404,5,5,5,0,5,0,5,1
3405,5,5,5,0,5,0,5,1
3406,5,5,5,0,5,0,5,1
3407,5,5,5,0,5,0,5,1
3408,5,5,5,0,5,0,5,1
3409,5,5,5,0,5,0,5,1
3410,5,5,5,0,5,0,5,1
3411,5,5,5,0,5,0,5,1
3412,5,5,5,0,5,0,5,1
3413,5,5,5,0,5,0,5,1
3414,1,1,1,4,1,0,5,1
3415,5,5,5,0,5,0,5,1
3416,2,2,2,3,2,0,5,1
3417,5,5,5,0,5,0,5,1
3418,1,1,1,4,1,0,5,1
3419,5,5,5,0,5,0,5,1
3420,5,5,5,0,5,0,5,1
3421,5,5,5,0,5,0,5,1
3422,4,4,4,1,4,0,5,1
3423,5,5,5,0,5,0,5,1
3424,5,5,5,0,5,0,5,1
3425,1,1,1,4,1,0,5,1
3426,5,5,5,0,5,0,5,1
3427,5,5,5,0,5,0,5,1
3428,5,5,5,0,5,0,5,1
3429,5,5,5,0,5,0,5,1
3430,5,5,5,0,5,0,5,1
3431,2,2,2,3,2,0,5,1
3432,5,5,5,0,5,0,5,1
3433,2,2,2,3,2,0,5,1
3434,5,5,5,0,5,0,5,1
3435,5,5,5,0,5,0,5,1
3436,4,4,4,1,4,0,5,1
3437,4,4,4,1,4,0,5,1
3438,4,4,4,1,4,0,5,1
3439,3,3,3,2,3,0,5,1
3440,1,1,1,4,1,0,5,1
3441,5,5,5,0,5,0,5,1
3442,5,5,5,0,5,0,5,1
3443,5,5,5,0,5,0,5,1
3444,5,5,5,0,5,0,5,1
3445,5,5,5,0,5,0,5,1
3446,5,5,5,0,5,0,5,1
3447,1,1,1,4,1,0,5,1
3448,5,5,5,0,5,0,5,1
3449,5,5,5,0,5,0,5,1
3450,5,5,5,0,5,0,5,1
3451,5,5,5,0,5,0,5,1
3452,5,5,5,0,5,0,5,1
3453,5,5,5,0,5,0,5,1
3454,5,5,5,0,5,0,5,1
3455,5,5,5,0,5,0,5,1
3456,1,1,1,4,1,0,5,1
3457,4,4,4,1,4,0,5,1
3458,5,5,5,0,5,0,5,1
3459,5,5,5,0,5,0,5,1
3460,3,3,3,2,3,0,5,1
3461,5,5,5,0,5,0,5,1
3462,5,5,5,0,5,0,5,1
3463,5,5,5,0,5,0,5,1
3464,5,5,5,0,5,0,5,1
3465,5,5,5,0,5,0,5,1
3466,5,5,5,0,5,0,5,1
3467,1,1,1,4,1,0,5,1
3468,5,5,5,0,5,0,5,1
3469,5,5,5,0,5,0,5,1
3470,5,5,5,0,5,0,5,1
3471,4,4,4,1,4,0,5,1
3472,5,5,5,0,5,0,5,1
3473,1,1,1,4,1,0,5,1
3474,5,5,5,0,5,0,5,1
3475,2,2,2,3,2,0,5,1
3476,4,4,4,1,4,0,5,1
3477,1,1,1,4,1,0,5,1
3478,5,5,5,0,5,0,5,1
3479,5,5,5,0,5,0,5,1
3480,5,5,5,0,5,0,5,1
3481,5,5,5,0,5,0,5,1
3482,5,5,5,0,5,0,5,1
3483,4,4,4,1,4,0,5,1
3484,4,4,4,1,4,0,5,1
3485,4,4,4,1,4,0,5,1
3486,5,5,5,0,5,0,5,1
3487,5,5,5,0,5,0,5,1
3488,5,5,5,0,5,0,5,1
3489,5,5,5,0,5,0,5,1
3490,3,3,3,2,3,0,5,1
3491,5,5,5,0,5,0,5,1
3492,5,5,5,0,5,0,5,1
3493,5,5,5,0,5,0,5,1
3494,5,5,5,0,5,0,5,1
3495,5,5,5,0,5,0,5,1
3496,5,5,5,0,5,0,5,1
3497,1,1,1,4,1,0,5,1
3498,1,1,1,4,1,0,5,1
3499,5,5,5,0,5,0,5,1
3500,1,1,1,4,1,0,5,1
3501,5,5,5,0,5,0,5,1
3502,5,5,5,0,5,0,5,1
3503,5,5,5,0,5,0,5,1
3504,5,5,5,0,5,0,5,1
3505,5,5,5,0,5,0,5,1
3506,5,5,5,0,5,0,5,1
3507,1,1,1,4,1,0,5,1
3508,4,4,4,1,4,0,5,1
3509,5,5,5,0,5,0,5,1
3510,3,3,3,2,3,0,5,1
3511,5,5,5,0,5,0,5,1
3512,5,5,5,0,5,0,5,1
3513,1,1,1,4,1,0,5,1
3514,5,5,5,0,5,0,5,1
3515,5,5,5,0,5,0,5,1
3516,1,1,1,4,1,0,5,1
3517,5,5,5,0,5,0,5,1
3518,1,1,1,4,1,0,5,1
3519,1,1,1,4,1,0,5,1
3520,1,1,1,4,1,0,5,1
3521,4,4,4,1,4,0,5,1
3522,4,4,4,1,4,0,5,1
3523,4,4,4,1,4,0,5,1
3524,1,1,1,4,1,0,5,1
3525,5,5,5,0,5,0,5,1
3526,5,5,5,0,5,0,5,1
3527,5,5,5,0,5,0,5,1
3528,5,5,5,0,5,0,5,1
3529,1,1,1,4,1,0,5,1
3530,3,3,2,3,1,1,5,2
3531,1,1,1,4,1,0,5,1
3532,3,3,3,2,3,0,5,1
3533,7,7,5,0,3,2,5,2
3534,1,1,1,4,1,0,5,1
3535,5,5,5,0,5,0,5,1
3536,5,5,5,0,5,0,5,1
3537,5,5,5,0,5,0,5,1
3538,4,4,4,1,4,0,5,1
3539,5,5,5,0,5,0,5,1
3540,1,1,1,4,1,0,5,1
3541,1,1,1,4,1,0,5,1
3542,5,5,5,0,5,0,5,1
3543,5,5,5,0,5,0,5,1
3544,5,5,5,0,5,0,5,1
3545,5,5,5,0,5,0,5,1
3546,5,5,5,0,5,0,5,1
3547,5,5,5,0,5,0,5,1
3548,5,5,5,0,5,0,5,1
3549,5,5,5,0,5,0,5,1
3550,5,5,5,0,5,0,5,1
3551,5,5,5,0,5,0,5,1
3552,5,5,5,0,5,0,5,1
3553,5,5,5,0,5,0,5,1
3554,5,5,5,0,5,0,5,1
3555,5,5,5,0,5,0,5,1
3556,5,5,5,0,5,0,5,1
3557,5,5,5,0,5,0,5,1
3558,5,5,5,0,5,0,5,1
3559,5,5,5,0,5,0,5,1
3560,5,5,5,0,5,0,5,1
3561,5,5,5,0,5,0,5,1
3562,5,5,5,0,5,0,5,1
3563,5,5,5,0,5,0,5,1
3564,5,5,5,0,5,0,5,1
3565,5,5,5,0,5,0,5,1
3566,5,5,5,0,5,0,5,1
3567,4,4,4,1,4,0,5,1
3568,4,4,4,1,4,0,5,1
3569,4,4,4,1,4,0,5,1
3570,5,5,5,0,5,0,5,1
3571,5,5,5,0,5,0,5,1
3572,5,5,5,0,5,0,5,1
3573,5,5,5,0,5,0,5,1
3574,3,3,3,2,3,0,5,1
3575,1,1,1,4,1,0,5,1
3576,5,5,5,0,5,0,5,1
3577,5,5,5,0,5,0,5,1
3578,5,5,5,0,5,0,5,1
3579,4,4,4,1,4,0,5,1
3580,1,1,1,4,1,0,5,1
3581,5,5,5,0,5,0,5,1
3582,1,1,1,4,1,0,5,1
3583,5,5,5,0,5,0,5,1
3584,5,5,5,0,5,0,5,1
3585,5,5,5,0,5,0,5,1
3586,5,5,5,0,5,0,5,1
3587,5,5,5,0,5,0,5,1
3588,5,5,5,0,5,0,5,1
3589,5,5,5,0,5,0,5,1
3590,1,1,1,4,1,0,5,1
3591,5,5,5,0,5,0,5,1
3592,5,5,5,0,5,0,5,1
3593,5,5,5,0,5,0,5,1
3594,5,5,5,0,5,0,5,1
3595,5,5,5,0,5,0,5,1
3596,5,5,5,0,5,0,5,1
3597,5,5,5,0,5,0,5,1
3598,5,5,5,0,5,0,5,1
3599,5,5,5,0,5,0,5,1
3600,5,5,5,0,5,0,5,1
3601,5,5,5,0,5,0,5,1
3602,5,5,5,0,5,0,5,1
3603,3,3,3,2,3,0,5,1
3604,1,1,1,4,1,0,5,1
3605,5,5,5,0,5,0,5,1
3606,5,5,5,0,5,0,5,1
3607,5,5,5,0,5,0,5,1
3608,5,5,5,0,5,0,5,1
3609,5,5,5,0,5,0,5,1
3610,5,5,5,0,5,0,5,1
3611,5,5,5,0,5,0,5,1
3612,2,2,2,3,2,0,5,1
3613,5,5,5,0,5,0,5,1
3614,5,5,5,0,5,0,5,1
3615,4,4,4,1,4,0,5,1
3616,1,1,1,4,1,0,5,1
3617,2,2,2,3,2,0,5,1
3618,5,5,5,0,5,0,5,1
3619,5,5,5,0,5,0,5,1
3620,5,5,5,0,5,0,5,1
3621,5,5,5,0,5,0,5,1
3622,2,2,2,3,2,0,5,1
3623,5,5,5,0,5,0,5,1
3624,5,5,5,0,5,0,5,1
3625,1,1,1,4,1,0,5,1
3626,1,1,1,4,1,0,5,1
3627,5,5,5,0,5,0,5,1
3628,5,5,5,0,5,0,5,1
3629,1,1,1,4,1,0,5,1
3630,5,5,5,0,5,0,5,1
3631,1,1,1,4,1,0,5,1
3632,4,4,4,1,4,0,5,1
3633,5,5,5,0,5,0,5,1
3634,5,5,5,0,5,0,5,1
3635,5,5,5,0,5,0,5,1
3636,2,2,2,3,2,0,5,1
3637,1,1,1,4,1,0,5,1
3638,5,5,5,0,5,0,5,1
3639,5,5,5,0,5,0,5,1
3640,5,5,5,0,5,0,5,1
3641,1,1,1,4,1,0,5,1
3642,1,1,1,4,1,0,5,1
3643,1,1,1,4,1,0,5,1
3644,1,1,1,4,1,0,5,1
3645,5,5,5,0,5,0,5,1
3646,1,1,1,4,1,0,5,1
3647,1,1,1,4,1,0,5,1
3648,1,1,1,4,1,0,5,1
3649,5,5,5,0,5,0,5,1
3650,5,5,5,0,5,0,5,1
3651,5,5,5,0,5,0,5,1
3652,1,1,1,4,1,0,5,1
3653,5,5,5,0,5,0,5,1
3654,1,1,1,4,1,0,5,1
3655,1,1,1,4,1,0,5,1
3656,1,1,1,4,1,0,5,1
3657,1,1,1,4,1,0,5,1
3658,3,3,3,2,3,0,5,1
3659,5,5,5,0,5,0,5,1
3660,5,5,5,0,5,0,5,1
3661,5,5,5,0,5,0,5,1
3662,1,1,1,4,1,0,5,1
3663,1,1,1,4,1,0,5,1
3664,1,1,1,4,1,0,5,1
3665,1,1,1,4,1,0,5,1
3666,5,5,5,0,5,0,5,1
3667,1,1,1,4,1,0,5,1
3668,2,2,1,4,0,1,5,2
3669,1,1,1,4,1,0,5,1
3670,3,3,3,2,3,0,5,1
3671,3,3,3,2,3,0,5,1
3672,1,1,1,4,1,0,5,1
3673,1,1,1,4,1,0,5,1
3674,5,5,5,0,5,0,5,1
3675,5,5,5,0,5,0,5,1
3676,5,5,5,0,5,0,5,1
3677,5,5,5,0,5,0,5,1
3678,3,3,3,2,3,0,5,1
3679,5,5,5,0,5,0,5,1
3680,5,5,5,0,5,0,5,1
3681,5,5,5,0,5,0,5,1
3682,4,4,4,1,4,0,5,1
3683,4,4,4,1,4,0,5,1
3684,5,5,5,0,5,0,5,1
3685,2,2,2,3,2,0,5,1
3686,5,5,5,0,5,0,5,1
3687,1,1,1,4,1,0,5,1
3688,1,1,1,4,1,0,5,1
3689,1,1,1,4,1,0,5,1
3690,5,5,5,0,5,0,5,1
3691,1,1,1,4,1,0,5,1
3692,1,1,1,4,1,0,5,1
3693,5,5,5,0,5,0,5,1
3694,5,5,5,0,5,0,5,1
3695,5,5,5,0,5,0,5,1
3696,5,5,5,0,5,0,5,1
3697,4,4,4,1,4,0,5,1
3698,5,5,5,0,5,0,5,1
3699,5,5,5,0,5,0,5,1
3700,1,1,1,4,1,0,5,1
3701,1,1,1,4,1,0,5,1
3702,1,1,1,4,1,0,5,1
3703,1,1,1,4,1,0,5,1
3704,1,1,1,4,1,0,5,1
3705,1,1,1,4,1,0,5,1
3706,5,5,5,0,5,0,5,1
3707,5,5,5,0,5,0,5,1
3708,5,5,5,0,5,0,5,1
3709,5,5,5,0,5,0,5,1
3710,1,1,1,4,1,0,5,1
3711,1,1,1,4,1,0,5,1
3712,1,1,1,4,1,0,5,1
3713,5,5,5,0,5,0,5,1
3714,5,5,5,0,5,0,5,1
3715,5,5,5,0,5,0,5,1
3716,1,1,1,4,1,0,5,1
3717,1,1,1,4,1,0,5,1
3718,1,1,1,4,1,0,5,1
