re_pmid_id	re_id	pmid	sentence_index	pub_year
25597	7209	30427763	9	2019
25599	7210	30427763	1	2019
25600	7211	30427763	9	2019
35659	8808	30430779	9	2019
36291	8848	30430779	10	2019
36292	8848	30430779	12	2019
4197	1152	30445210	2	2019
4198	1152	30445210	9	2019
4199	1153	30445210	2	2019
4200	1153	30445210	9	2019
4205	1157	30445210	2	2019
40090	10067	30445210	2	2019
40091	10067	30445210	9	2019
40215	10086	30445210	2	2019
40216	10086	30445210	9	2019
40881	10212	30445210	2	2019
44679	11046	30445210	2	2019
44680	11046	30445210	9	2019
44683	11047	30445210	2	2019
44684	11047	30445210	9	2019
44715	11061	30445210	2	2019
90981	19757	30445283	7	2019
18297	4951	30445415	5	2019
18818	5076	30445415	5	2019
18887	5106	30445415	5	2019
19123	5190	30445415	5	2019
19477	5347	30445415	5	2019
46707	11650	30445474	12	2019
46768	11684	30445474	12	2019
46812	11685	30445474	6	2019
46921	11694	30445474	6	2019
46922	11694	30445474	11	2019
46923	11694	30445474	12	2019
62292	16372	30445474	3	2019
62293	16373	30445474	3	2019
62322	16391	30445474	3	2019
100074	21948	30445474	3	2019
100075	21948	30445474	12	2019
100076	21949	30445474	3	2019
100110	21964	30445474	3	2019
100122	21967	30445474	12	2019
100187	21968	30445474	6	2019
100316	21977	30445474	6	2019
100317	21977	30445474	7	2019
100318	21977	30445474	8	2019
100319	21977	30445474	11	2019
100320	21977	30445474	12	2019
109691	24394	30446512	1	2019
110124	24396	30446512	1	2019
110125	24396	30446512	3	2019
32501	8204	30447583	3	2019
111585	24550	30448521	10	2019
18423	4979	30448547	5	2019
102080	22473	30448547	4	2019
102759	22539	30448547	5	2019
103304	22659	30448547	4	2019
103708	22719	30448547	5	2019
104041	22810	30448547	5	2019
105362	23076	30448547	5	2019
105757	23187	30448547	5	2019
105880	23238	30448547	4	2019
107467	23738	30448547	5	2019
108042	23918	30448547	5	2019
108474	24121	30448547	5	2019
41699	10572	30448931	2	2019
42164	10604	30448931	2	2019
102698	22535	30453260	2	2019
103672	22715	30453260	2	2019
107451	23734	30453260	2	2019
107824	23838	30453260	2	2019
108150	23991	30453260	2	2019
108368	24076	30453260	2	2019
26900	7439	30455105	2	2019
27442	7460	30455105	2	2019
27540	7489	30455105	1	2019
27758	7533	30455105	1	2019
28823	7598	30455105	6	2019
29241	7600	30455105	1	2019
30076	7637	30455105	6	2019
87768	19635	30455230	0	2019
90982	19757	30455230	0	2019
52219	13557	30455244	0	2019
52220	13557	30455244	1	2019
52221	13557	30455244	11	2019
52550	13628	30455244	1	2019
52869	13671	30455244	1	2019
52870	13671	30455244	9	2019
53150	13682	30455244	1	2019
53193	13686	30455244	5	2019
53194	13686	30455244	9	2019
53195	13686	30455244	11	2019
1859	612	30457926	3	2019
46924	11694	30457926	3	2019
36209	8846	30457928	11	2019
42500	10626	30457928	4	2019
42909	10713	30457928	9	2019
43062	10726	30457928	9	2019
43171	10732	30457928	11	2019
43376	10750	30457928	9	2019
67390	16799	30462185	2	2019
52805	13655	30462324	4	2019
47067	11736	30465448	2	2019
47228	11771	30465448	2	2019
47352	11834	30465448	2	2019
47353	11834	30465448	7	2019
47354	11834	30465448	10	2019
47452	11860	30465448	2	2019
47453	11860	30465448	10	2019
48155	12173	30465448	2	2019
48172	12185	30465448	2	2019
111372	24547	30465449	12	2019
26902	7439	30465986	1	2019
28348	7592	30465986	1	2019
5536	1553	30468749	1	2019
103531	22689	30468749	1	2019
54726	14422	30468763	0	2019
54727	14422	30468763	1	2019
54728	14422	30468763	2	2019
54754	14430	30468763	0	2019
54755	14430	30468763	1	2019
54756	14430	30468763	2	2019
54824	14452	30468763	2	2019
54962	14475	30468763	2	2019
54983	14478	30468763	1	2019
60555	15756	30468763	1	2019
60576	15760	30468763	1	2019
5079	1458	30468914	6	2019
5156	1483	30468914	5	2019
5376	1528	30468914	4	2019
5377	1528	30468914	5	2019
5378	1528	30468914	6	2019
5537	1553	30468914	5	2019
5582	1561	30468914	6	2019
5612	1573	30468914	5	2019
61867	16225	30468914	4	2019
102829	22557	30468914	9	2019
102950	22606	30468914	5	2019
103305	22659	30468914	4	2019
103306	22659	30468914	5	2019
103307	22659	30468914	9	2019
103532	22689	30468914	5	2019
103663	22711	30468914	5	2019
27935	7556	30471602	1	2019
28826	7598	30471602	5	2019
29419	7616	30471602	1	2019
30914	7685	30471602	1	2019
30915	7685	30471602	5	2019
101705	22448	30471602	1	2019
102081	22473	30471602	3	2019
102372	22492	30471602	1	2019
102760	22539	30471602	1	2019
102761	22539	30471602	3	2019
33500	8572	30472400	8	2019
33906	8617	30472400	8	2019
36870	8891	30472400	8	2019
34873	8676	30472424	3	2019
35705	8818	30472424	3	2019
40951	10242	30472424	3	2019
40987	10257	30472424	3	2019
28828	7598	30475200	4	2019
29559	7627	30475200	4	2019
30078	7637	30475200	4	2019
30532	7652	30475200	4	2019
26073	7403	30476737	2	2019
26074	7403	30476737	5	2019
26075	7403	30476737	6	2019
26904	7439	30476737	5	2019
27346	7456	30476737	2	2019
28092	7570	30476737	2	2019
28093	7570	30476737	5	2019
28094	7570	30476737	6	2019
28238	7589	30476737	2	2019
30755	7670	30476737	2	2019
30756	7670	30476737	5	2019
30757	7670	30476737	6	2019
31057	7757	30476737	2	2019
31058	7757	30476737	5	2019
31059	7757	30476737	6	2019
31115	7767	30476737	2	2019
31151	7793	30476737	2	2019
31152	7793	30476737	5	2019
31153	7793	30476737	6	2019
31163	7797	30476737	2	2019
31269	7815	30476737	2	2019
31270	7815	30476737	5	2019
31271	7815	30476737	6	2019
26087	7404	30477952	3	2019
27623	7509	30477952	1	2019
27672	7510	30477952	3	2019
28829	7598	30477952	2	2019
29242	7600	30477952	2	2019
31134	7778	30477952	1	2019
4162	1125	30478165	7	2019
13236	3336	30478165	6	2019
14125	3638	30478165	6	2019
34559	8658	30479395	0	2019
34874	8676	30479395	1	2019
34875	8676	30479395	9	2019
35227	8703	30479395	0	2019
35728	8822	30479395	7	2019
36210	8846	30479395	1	2019
36871	8891	30479395	7	2019
28830	7598	30480469	11	2019
29594	7635	30480469	11	2019
30079	7637	30480469	11	2019
87769	19635	30481051	1	2019
90983	19757	30481051	1	2019
5137	1477	30481059	5	2019
5288	1520	30481059	3	2019
101523	22383	30481059	5	2019
101841	22461	30481059	3	2019
103160	22651	30481059	3	2019
87770	19635	30481118	2	2019
88612	19698	30481118	2	2019
91646	19797	30481118	2	2019
92357	19830	30481118	2	2019
87771	19635	30482697	0	2019
7586	2361	30496481	0	2019
7587	2361	30496481	1	2019
7588	2361	30496481	2	2019
7589	2361	30496481	4	2019
7590	2361	30496481	8	2019
7643	2372	30496481	2	2019
7872	2417	30496481	0	2019
8135	2445	30496481	0	2019
8136	2445	30496481	2	2019
8163	2453	30496481	1	2019
8187	2462	30496481	2	2019
47891	12043	30496543	5	2019
48272	12208	30496543	5	2019
33820	8607	30496852	8	2019
34876	8676	30496852	8	2019
36985	8915	30496852	4	2019
36986	8915	30496852	8	2019
5124	1467	30497989	2	2019
5131	1472	30497989	2	2019
101488	22369	30497989	2	2019
101509	22377	30497989	2	2019
102908	22578	30497989	2	2019
102924	22584	30497989	2	2019
104340	22933	30497989	2	2019
104370	22941	30497989	2	2019
104535	22988	30497989	2	2019
105447	23098	30497989	2	2019
105458	23104	30497989	2	2019
105526	23131	30497989	2	2019
2046	656	30499638	9	2019
10809	3142	30499638	12	2019
11694	3178	30499638	12	2019
47336	11832	30499638	12	2019
47338	11833	30499638	9	2019
47367	11839	30499638	12	2019
62210	16353	30499638	12	2019
62270	16361	30499638	12	2019
87774	19635	30502517	1	2019
90986	19757	30502517	1	2019
91514	19775	30502517	1	2019
91708	19804	30502517	3	2019
92358	19830	30502517	1	2019
92359	19830	30502517	2	2019
3003	755	30507374	8	2019
97617	21232	30507374	8	2019
97660	21241	30507374	8	2019
65846	16788	30508633	0	2019
68698	16858	30508633	0	2019
7698	2380	30510766	1	2019
8137	2445	30510766	1	2019
8553	2482	30510766	1	2019
8625	2501	30510766	1	2019
52365	13586	30510766	1	2019
52790	13649	30510766	1	2019
53259	13689	30510766	1	2019
53326	13704	30510766	1	2019
82956	18338	30510766	1	2019
83121	18359	30510766	1	2019
83211	18372	30510766	1	2019
83226	18380	30510766	1	2019
94904	20499	30510766	1	2019
94982	20522	30510766	1	2019
95017	20536	30510766	1	2019
101542	22402	30510766	1	2019
102170	22477	30510766	1	2019
102620	22515	30510766	1	2019
102942	22601	30510766	1	2019
103346	22661	30510766	1	2019
103609	22699	30510766	1	2019
103678	22716	30510766	1	2019
104386	22950	30510766	1	2019
104911	23019	30510766	1	2019
105275	23059	30510766	1	2019
101315	22324	30512194	7	2019
102082	22473	30512194	4	2019
102342	22488	30512194	4	2019
84189	18866	30513341	1	2019
84190	18866	30513341	8	2019
84267	18889	30513341	8	2019
84377	18921	30513341	2	2019
84408	18937	30513341	2	2019
101850	22463	30522032	3	2019
101867	22467	30522032	3	2019
102713	22537	30522032	3	2019
103664	22711	30528016	7	2019
109214	24307	30528016	7	2019
102677	22530	30529240	1	2019
102678	22530	30529240	6	2019
103653	22710	30529240	1	2019
103654	22710	30529240	6	2019
104028	22807	30529240	1	2019
104029	22807	30529240	6	2019
34074	8634	30530602	8	2019
34877	8676	30530602	8	2019
36104	8840	30530602	3	2019
36661	8878	30530602	3	2019
36662	8878	30530602	8	2019
37196	9039	30530602	4	2019
37591	9124	30530602	4	2019
37832	9202	30530602	4	2019
24426	7020	30530604	2	2019
25033	7066	30530604	2	2019
25048	7067	30530604	2	2019
11695	3178	30535393	9	2019
11696	3178	30535393	13	2019
12019	3263	30535393	9	2019
13386	3357	30535393	9	2019
107701	23804	30540246	5	2019
11697	3178	30543470	7	2019
12249	3276	30543470	7	2019
12682	3301	30543470	7	2019
13603	3440	30543470	7	2019
13682	3478	30543470	7	2019
13759	3490	30543470	7	2019
23962	6932	30543470	7	2019
24301	7011	30543470	7	2019
24561	7026	30543470	7	2019
75922	17303	30543470	3	2019
18424	4979	30543942	6	2019
102762	22539	30543942	6	2019
103709	22719	30543942	6	2019
42884	10707	30544192	1	2019
83930	18730	30545940	1	2019
83934	18732	30545940	1	2019
83939	18736	30545940	2	2019
83945	18740	30545940	4	2019
83952	18742	30545940	1	2019
83953	18742	30545940	2	2019
83965	18749	30545940	2	2019
86011	19389	30545940	2	2019
86040	19398	30545940	2	2019
86076	19413	30545940	2	2019
22893	6672	30552629	2	2019
22908	6673	30552629	2	2019
22916	6675	30552629	2	2019
40092	10067	30552629	2	2019
40391	10155	30552629	2	2019
40489	10169	30552629	2	2019
114325	25048	30553064	1	2019
114327	25049	30553064	1	2019
114337	25050	30553064	1	2019
114345	25053	30553064	2	2019
114357	25056	30553064	0	2019
114358	25056	30553064	4	2019
114369	25058	30553064	1	2019
114370	25058	30553064	7	2019
114372	25060	30553064	4	2019
114382	25067	30553064	4	2019
101340	22331	30553081	5	2019
101550	22409	30553081	5	2019
256	126	30553112	1	2019
257	126	30553112	10	2019
274	135	30553112	1	2019
275	135	30553112	10	2019
301	148	30553112	8	2019
354	157	30553112	10	2019
415	171	30553112	1	2019
2174	658	30553112	1	2019
2175	658	30553112	10	2019
2298	681	30553112	1	2019
2299	681	30553112	10	2019
2446	723	30553112	8	2019
2685	740	30553112	10	2019
3069	763	30553112	1	2019
25285	7113	30553621	7	2019
25419	7148	30553621	6	2019
25454	7155	30553621	7	2019
25550	7171	30553621	5	2019
25551	7171	30553621	6	2019
25552	7171	30553621	7	2019
100007	21932	30553930	0	2019
100008	21932	30553930	9	2019
100042	21934	30553930	0	2019
100043	21934	30553930	9	2019
100324	21977	30553930	8	2019
100325	21977	30553930	9	2019
48418	12252	30554053	2	2019
48580	12275	30554053	2	2019
48774	12289	30554053	2	2019
88443	19692	30554053	2	2019
91534	19779	30554053	2	2019
92252	19828	30554053	2	2019
101707	22448	30554053	2	2019
102343	22488	30554053	2	2019
102600	22514	30554053	2	2019
106919	23650	30554053	2	2019
107208	23691	30554053	2	2019
107380	23715	30554053	2	2019
30086	7637	30557684	10	2019
33625	8589	30557684	2	2019
33626	8589	30557684	13	2019
34214	8638	30557684	12	2019
34879	8676	30557684	2	2019
34880	8676	30557684	13	2019
35228	8703	30557684	1	2019
62830	16554	30557684	11	2019
62939	16583	30557684	11	2019
26429	7434	30557703	3	2019
26910	7439	30557703	2	2019
26911	7439	30557703	3	2019
26912	7439	30557703	7	2019
26913	7439	30557703	8	2019
27445	7460	30557703	2	2019
27446	7460	30557703	8	2019
28835	7598	30557703	0	2019
28836	7598	30557703	3	2019
28837	7598	30557703	8	2019
30087	7637	30557703	0	2019
40922	10234	30559135	0	2019
40955	10242	30559135	0	2019
40996	10259	30559135	2	2019
41016	10266	30559135	2	2019
41024	10267	30559135	0	2019
45181	11236	30561005	4	2019
45828	11345	30561005	4	2019
45829	11345	30561005	5	2019
45830	11345	30561005	9	2019
100836	22118	30569971	2	2019
100838	22119	30569971	1	2019
100842	22122	30569971	2	2019
100844	22124	30569971	3	2019
100850	22128	30569971	2	2019
100853	22130	30569971	5	2019
100864	22133	30569971	5	2019
103372	22671	30569971	5	2019
103665	22711	30569971	5	2019
102373	22492	30573097	2	2019
103411	22678	30573097	2	2019
102575	22511	30573107	5	2019
108460	24115	30573107	5	2019
451	197	30576714	5	2019
462	201	30576714	5	2019
633	259	30576714	5	2019
685	278	30576714	5	2019
5912	1690	30576714	5	2019
5931	1697	30576714	5	2019
5947	1710	30576714	5	2019
5954	1715	30576714	5	2019
5981	1735	30576714	5	2019
5986	1737	30576714	5	2019
6077	1784	30576714	5	2019
6104	1794	30576714	5	2019
59968	15572	30576714	5	2019
60079	15590	30576714	5	2019
83122	18359	30576714	5	2019
83227	18380	30576714	5	2019
84993	19080	30576714	5	2019
85211	19126	30576714	5	2019
102171	22477	30576714	5	2019
102705	22536	30576714	5	2019
34883	8676	30578964	11	2019
36211	8846	30578964	11	2019
5906	1688	30578976	7	2019
11698	3178	30578976	2	2019
12568	3295	30578976	2	2019
13237	3336	30578976	2	2019
23965	6932	30578976	2	2019
24481	7022	30578976	2	2019
24980	7056	30578976	2	2019
59193	15428	30578976	7	2019
104848	23015	30578976	7	2019
63264	16612	30579325	7	2019
64224	16662	30579325	7	2019
67396	16799	30579325	7	2019
71837	17040	30579325	7	2019
41700	10572	30579969	1	2019
43065	10726	30579969	1	2019
43066	10726	30579969	5	2019
64753	16736	30585755	0	2019
77383	17378	30585755	0	2019
2311	686	30586621	3	2019
2447	723	30586621	3	2019
3158	802	30586621	3	2019
3179	813	30586621	3	2019
4983	1426	30586621	3	2019
4996	1433	30586621	3	2019
20028	5566	30586621	3	2019
20050	5576	30586621	3	2019
46555	11613	30586621	3	2019
46556	11614	30586621	3	2019
51302	13243	30586621	0	2019
51365	13251	30586621	0	2019
51366	13251	30586621	3	2019
51377	13258	30586621	3	2019
60113	15607	30586621	3	2019
60123	15613	30586621	3	2019
80365	17657	30586621	3	2019
80373	17659	30586621	3	2019
81423	17961	30586621	3	2019
81424	17962	30586621	3	2019
100693	22053	30586621	3	2019
100699	22058	30586621	3	2019
38669	9493	30588045	4	2019
38729	9515	30588045	5	2019
39478	9913	30588045	4	2019
39529	9928	30588045	5	2019
40093	10067	30588045	7	2019
40664	10178	30588045	7	2019
41110	10280	30588045	7	2019
41243	10325	30588045	7	2019
43957	10862	30588045	8	2019
56471	14863	30588045	4	2019
10651	3093	30588046	8	2019
10763	3127	30588046	12	2019
11699	3178	30588046	1	2019
11700	3178	30588046	12	2019
11701	3178	30588046	13	2019
12067	3266	30588046	1	2019
12517	3292	30588046	8	2019
13058	3327	30588046	5	2019
13059	3327	30588046	13	2019
13290	3339	30588046	5	2019
40490	10169	30589601	2	2019
47418	11857	30589602	4	2019
48553	12268	30589602	4	2019
55600	14664	30589602	2	2019
94983	20522	30589602	4	2019
104912	23019	30589602	4	2019
108882	24249	30589602	4	2019
87779	19635	30590583	2	2019
88362	19690	30590583	2	2019
91679	19798	30590583	1	2019
91701	19802	30590583	2	2019
92867	19945	30590583	8	2019
92896	19957	30590583	8	2019
92980	19959	30590583	2	2019
92981	19959	30590583	9	2019
93001	19960	30590583	3	2019
93049	19983	30590583	2	2019
93338	20016	30590583	2	2019
3582	884	30591326	9	2019
4677	1271	30591326	12	2019
4683	1275	30591326	12	2019
17418	4838	30591326	12	2019
17629	4874	30591326	12	2019
19423	5316	30591326	9	2019
83712	18610	30591326	12	2019
83727	18617	30591326	12	2019
87780	19635	30591326	12	2019
88559	19693	30591326	12	2019
95070	20559	30591326	12	2019
95079	20566	30591326	12	2019
95177	20615	30591326	12	2019
95219	20627	30591326	12	2019
106337	23457	30591326	9	2019
106338	23457	30591326	12	2019
106386	23468	30591326	12	2019
106531	23510	30591326	12	2019
106560	23521	30591326	12	2019
106826	23626	30591326	9	2019
106827	23626	30591326	12	2019
106958	23651	30591326	12	2019
111377	24547	30594092	4	2019
112401	24616	30594092	4	2019
112402	24616	30594092	7	2019
111378	24547	30597255	1	2019
48197	12198	30601032	6	2019
48273	12208	30601032	6	2019
48396	12243	30601032	6	2019
48532	12266	30601032	4	2019
48554	12268	30601032	4	2019
48733	12282	30601032	4	2019
67397	16799	30601032	3	2019
13907	3541	30602516	0	2019
13912	3546	30602516	1	2019
13918	3550	30602516	1	2019
13930	3557	30602516	0	2019
13931	3557	30602516	1	2019
13935	3558	30602516	0	2019
13936	3559	30602516	0	2019
13937	3559	30602516	1	2019
23966	6932	30603949	4	2019
23967	6932	30603949	6	2019
24302	7011	30603949	4	2019
24428	7020	30603949	3	2019
9281	2788	30610074	9	2019
9346	2809	30610074	6	2019
9347	2809	30610074	9	2019
9368	2813	30610074	6	2019
9369	2813	30610074	9	2019
9588	2837	30610074	6	2019
9589	2837	30610074	9	2019
74715	17262	30610078	3	2019
74940	17294	30610078	3	2019
79134	17417	30610078	3	2019
21833	6242	30611637	5	2019
21834	6242	30611637	10	2019
22012	6285	30611637	9	2019
22069	6286	30611637	5	2019
22132	6296	30611637	9	2019
22164	6302	30611637	8	2019
27447	7460	30611928	8	2019
27504	7467	30611928	8	2019
30096	7637	30611928	8	2019
30760	7670	30611928	8	2019
41689	10571	30612354	5	2019
42869	10706	30612354	5	2019
101385	22342	30612354	5	2019
101708	22448	30612354	5	2019
34884	8676	30613156	9	2019
36212	8846	30613156	9	2019
70812	16963	30613156	6	2019
93572	20084	30614756	2	2019
93573	20084	30614756	5	2019
93643	20105	30614756	6	2019
42113	10598	30614759	0	2019
42114	10598	30614759	5	2019
42870	10706	30614759	5	2019
43377	10750	30614759	5	2019
36031	8836	30614762	10	2019
2653	737	30615560	1	2019
47950	12062	30615560	1	2019
48533	12266	30615560	1	2019
23968	6932	30617091	3	2019
62657	16502	30617096	5	2019
84066	18813	30617096	6	2019
84104	18827	30617096	5	2019
84124	18837	30617096	6	2019
20873	5800	30621866	6	2019
64227	16662	30621893	0	2019
78485	17390	30621893	0	2019
80437	17680	30621893	0	2019
80968	17767	30621893	0	2019
7592	2361	30625027	5	2019
7593	2361	30625027	6	2019
7594	2361	30625027	7	2019
8118	2443	30625027	5	2019
54913	14469	30629172	5	2019
60678	15791	30629172	5	2019
64228	16662	30629372	6	2019
76747	17323	30629372	6	2019
10810	3142	30630000	4	2019
18062	4908	30630037	6	2019
107153	23677	30630037	10	2019
108288	24048	30630037	10	2019
96010	20874	30630573	4	2019
96047	20890	30630573	4	2019
36293	8848	30632884	1	2019
36987	8915	30632884	1	2019
40748	10186	30632884	1	2019
40905	10221	30632884	1	2019
41257	10330	30632884	1	2019
41325	10352	30632884	1	2019
98336	21457	30632884	1	2019
98434	21486	30632884	1	2019
98482	21509	30632884	1	2019
23969	6932	30632921	4	2019
24665	7044	30632921	4	2019
25011	7061	30632921	4	2019
25286	7113	30632921	4	2019
25287	7113	30632921	11	2019
25447	7154	30632921	4	2019
25534	7163	30632921	4	2019
67398	16799	30634054	0	2019
94410	20360	30634609	8	2019
94446	20379	30634609	8	2019
222	115	30637660	2	2019
227	117	30637660	2	2019
248	124	30637660	2	2019
273	134	30637660	2	2019
276	136	30637660	2	2019
281	141	30637660	2	2019
302	148	30637660	2	2019
432	181	30637660	2	2019
433	182	30637660	2	2019
435	184	30637660	2	2019
436	185	30637660	2	2019
437	186	30637660	2	2019
438	187	30637660	2	2019
440	189	30637660	2	2019
57346	15171	30637660	4	2019
81223	17880	30637660	4	2019
81786	18113	30637660	2	2019
81787	18114	30637660	2	2019
81796	18122	30637660	2	2019
81841	18140	30637660	2	2019
