re_id	cvterm_id	aro_accession	cvterm_name	epi_lexicon	epi_normalized_accession	epi_normalized_term_name	paper_count
19759	36911	ARO:3000617	mecA	SO	SO:0000997	gene_fragment	3
19760	36911	ARO:3000617	mecA	SO	SO:0001026	genome	33
19761	36911	ARO:3000617	mecA	SO	SO:0000991	genomic_DNA	7
19762	36911	ARO:3000617	mecA	SO	SO:0000772	genomic_island	8
19763	36911	ARO:3000617	mecA	SO	SO:0001027	genotype	23
19764	36911	ARO:3000617	mecA	UBERON	UBERON:0005052	gizzard	1
19765	36911	ARO:3000617	mecA	SO	SO:0001454	glutamic_acid	1
19766	36911	ARO:3000617	mecA	FOODON	FOODON:03411328	goat	2
19767	36911	ARO:3000617	mecA	FOODON	FOODON:03316061	hen egg (whole)	1
19768	36911	ARO:3000617	mecA	FOODON	FOODON:00003042	herb	1
19769	36911	ARO:3000617	mecA	UBERON	UBERON:0000376	hindlimb stylopod	1
19770	36911	ARO:3000617	mecA	SO	SO:0000857	homologous	12
19771	36911	ARO:3000617	mecA	SO	SO:0000853	homologous_region	39
19772	36911	ARO:3000617	mecA	ENVO	ENVO:00002173	hospital	57
19773	36911	ARO:3000617	mecA	IDO	IDO:0000531	host	9
19774	36911	ARO:3000617	mecA	IDO	IDO:0000436	infectious disease	2
19775	36911	ARO:3000617	mecA	IDO	IDO:0000464	infectivity	27
19776	36911	ARO:3000617	mecA	SO	SO:0000973	insertion_sequence	3
19777	36911	ARO:3000617	mecA	SO	SO:0000366	insertion_site	1
19778	36911	ARO:3000617	mecA	SO	SO:0001522	insertional	10
19779	36911	ARO:3000617	mecA	SO	SO:0000365	integron	4
19780	36911	ARO:3000617	mecA	UBERON	UBERON:0010425	internal naris	1
19781	36911	ARO:3000617	mecA	SO	SO:0000294	inverted_repeat	2
19782	36911	ARO:3000617	mecA	SO	SO:0000699	junction	11
19783	36911	ARO:3000617	mecA	ENVO	ENVO:00000219	landlocked sea	2
19784	36911	ARO:3000617	mecA	ENVO	ENVO:00000889	large river delta biome	4
19785	36911	ARO:3000617	mecA	FOODON	FOODON:00001998	lettuce head food product	1
19786	36911	ARO:3000617	mecA	UBERON	UBERON:0002107	liver	1
19787	36911	ARO:3000617	mecA	UBERON	UBERON:0001558	lower respiratory tract	2
19788	36911	ARO:3000617	mecA	UBERON	UBERON:0002391	lymph	1
19789	36911	ARO:3000617	mecA	SO	SO:0001450	lysine	1
19790	36911	ARO:3000617	mecA	SO	SO:0000234	mRNA	9
19791	36911	ARO:3000617	mecA	UBERON	UBERON:0002398	manus	15
19792	36911	ARO:3000617	mecA	FOODON	FOODON:00003468	meat (skinless)	13
19793	36911	ARO:3000617	mecA	UBERON	UBERON:0007109	meconium	1
19794	36911	ARO:3000617	mecA	UBERON	UBERON:0000094	membrane organ	9
19795	36911	ARO:3000617	mecA	SO	SO:0000643	minisatellite	1
19796	36911	ARO:3000617	mecA	SO	SO:0001583	missense_variant	5
19797	36911	ARO:3000617	mecA	SO	SO:0001234	mobile	22
19798	36911	ARO:3000617	mecA	SO	SO:0001037	mobile_genetic_element	34
19799	36911	ARO:3000617	mecA	UBERON	UBERON:0000468	multicellular organism	3
19800	36911	ARO:3000617	mecA	SO	SO:0001148	mutated_variant_site	5
19801	36911	ARO:3000617	mecA	UBERON	UBERON:0001707	nasal cavity	1
19802	36911	ARO:3000617	mecA	SO	SO:0001147	natural_variant_site	16
19803	36911	ARO:3000617	mecA	UBERON	UBERON:0001021	nerve	1
19804	36911	ARO:3000617	mecA	UBERON	UBERON:0000004	nose	1
19805	36911	ARO:3000617	mecA	SO	SO:0000696	oligo	8
19806	36911	ARO:3000617	mecA	SO	SO:0000057	operator	1
19807	36911	ARO:3000617	mecA	SO	SO:0000178	operon	9
19808	36911	ARO:3000617	mecA	IDO	OBI:0100026	organism	3
19809	36911	ARO:3000617	mecA	UBERON	UBERON:0002109	pair of nares	4
19810	36911	ARO:3000617	mecA	UBERON	UBERON:0001825	paranasal sinus	1
19811	36911	ARO:3000617	mecA	ENVO	ENVO:00000562	park	2
19812	36911	ARO:3000617	mecA	IDO	IDO:0000528	pathogen	8
19813	36911	ARO:3000617	mecA	UBERON	UBERON:0002387	pes	1
19814	36911	ARO:3000617	mecA	SO	SO:0001042	phage_sequence	10
19815	36911	ARO:3000617	mecA	SO	SO:0000155	plasmid	31
19816	36911	ARO:3000617	mecA	SO	SO:0000104	polypeptide	259
19817	36911	ARO:3000617	mecA	SO	SO:0100018	polypeptide_binding_motif	3
19818	36911	ARO:3000617	mecA	SO	SO:0000417	polypeptide_domain	15
19819	36911	ARO:3000617	mecA	FOODON	FOODON:00001038	pork meat food product	7
19820	36911	ARO:3000617	mecA	FOODON	FOODON:00003469	poultry drumstick	2
19821	36911	ARO:3000617	mecA	SO	SO:0000112	primer	21
19822	36911	ARO:3000617	mecA	UBERON	UBERON:0010141	primitive sex cord of indifferent gonad	1
19823	36911	ARO:3000617	mecA	SO	SO:0000051	probe	40
19824	36911	ARO:3000617	mecA	FOODON	FOODON:03311737	processed food product	1
19825	36911	ARO:3000617	mecA	SO	SO:0000167	promoter	20
19826	36911	ARO:3000617	mecA	SO	SO:0001006	prophage	1
19827	36911	ARO:3000617	mecA	SO	SO:0000252	rRNA	37
19828	36911	ARO:3000617	mecA	SO	SO:0001637	rRNA_gene	5
19829	36911	ARO:3000617	mecA	SO	SO:0000150	read	2
19830	36911	ARO:3000617	mecA	SO	SO:0000001	region	119
19831	36911	ARO:3000617	mecA	SO	SO:0000119	regulated	8
19832	36911	ARO:3000617	mecA	SO	SO:0005836	regulatory_region	1
19833	36911	ARO:3000617	mecA	UBERON	UBERON:0001008	renal system	2
19834	36911	ARO:3000617	mecA	UBERON	UBERON:0000065	respiratory tract	1
19835	36911	ARO:3000617	mecA	ENVO	ENVO:00000064	road	1
19836	36911	ARO:3000617	mecA	UBERON	UBERON:0001836	saliva	1
19837	36911	ARO:3000617	mecA	ENVO	ENVO:00000092	sea beach	1
19838	36911	ARO:3000617	mecA	UBERON	UBERON:0000456	secretion of exocrine gland	2
19839	36911	ARO:3000617	mecA	SO	SO:0001059	sequence_alteration	1
19840	36911	ARO:3000617	mecA	SO	SO:0001444	serine	5
19841	36911	ARO:3000617	mecA	FOODON	FOODON:03411183	sheep	5
19842	36911	ARO:3000617	mecA	UBERON	UBERON:0000982	skeletal joint	1
19843	36911	ARO:3000617	mecA	FOODON	FOODON:00003193	soy yogurt	1
19844	36911	ARO:3000617	mecA	FOODON	FOODON:03301716	spinach leaf (whole, raw)	1
19845	36911	ARO:3000617	mecA	UBERON	UBERON:0008260	spine appendage	1
19846	36911	ARO:3000617	mecA	UBERON	UBERON:0007311	sputum	4
19847	36911	ARO:3000617	mecA	SO	SO:0000319	stop_codon	1
19848	36911	ARO:3000617	mecA	SO	SO:1000002	substitution	9
19849	36911	ARO:3000617	mecA	FOODON	FOODON:03411136	swine	15
19850	36911	ARO:3000617	mecA	SO	SO:0001513	tandem	4
19851	36911	ARO:3000617	mecA	SO	SO:0000705	tandem_repeat	1
19852	36911	ARO:3000617	mecA	UBERON	UBERON:0000479	tissue	5
19853	36911	ARO:3000617	mecA	FOODON	FOODON:03309927	tomato (whole, raw)	1
19854	36911	ARO:3000617	mecA	IDO	IDO:0000549	toxin	47
19855	36911	ARO:3000617	mecA	SO	SO:0000673	transcript	1
19856	36911	ARO:3000617	mecA	SO	SO:0001077	transmembrane_polypeptide_region	1
19857	36911	ARO:3000617	mecA	SO	SO:0000101	transposable_element	13
19858	36911	ARO:3000617	mecA	FOODON	FOODON:03411236	turkey (bird)	2
19859	36911	ARO:3000617	mecA	UBERON	UBERON:0013216	udder	1
19860	36911	ARO:3000617	mecA	UBERON	UBERON:0036243	vaginal fluid	1
19861	36911	ARO:3000617	mecA	FOODON	FOODON:00003816	vegetable (whole)	1
19862	36911	ARO:3000617	mecA	IDO	IDO:0000466	virulence	55
19863	36911	ARO:3000617	mecA	ENVO	ENVO:00002272	waste treatment plant	1
19864	36911	ARO:3000617	mecA	ENVO	ENVO:00002043	wastewater treatment plant	2
19865	36911	ARO:3000617	mecA	FOODON	FOODON:00002340	water food product	17
19866	36911	ARO:3000617	mecA	SO	SO:0000817	wild_type	2
19867	36911	ARO:3000617	mecA	UBERON	UBERON:0000014	zone of skin	12
19868	36911	ARO:3000617	mecA	ENVO	ENVO:00010625	zoological garden	1
19869	40024	ARO:3003440	mecB	SO	SO:0001633	5KB_downstream_variant	1
19870	40024	ARO:3003440	mecB	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	2
19871	40024	ARO:3003440	mecB	GAZ	GAZ:00003203	Hong Kong	1
19872	40024	ARO:3003440	mecB	GAZ	GAZ:00002952	Hungary	1
19873	40024	ARO:3003440	mecB	GAZ	GAZ:00000591	Kingdom of Spain	1
19874	40024	ARO:3003440	mecB	NCBI_TAXON	NCBI_TAXON:69965	Macrococcus	3
19875	40024	ARO:3003440	mecB	NCBI_TAXON	NCBI_TAXON:1855823	Macrococcus canis	3
19876	40024	ARO:3003440	mecB	NCBI_TAXON	NCBI_TAXON:69966	Macrococcus caseolyticus	2
19877	40024	ARO:3003440	mecB	NCBI_TAXON	NCBI_TAXON:1891097	Macrococcus goetzii	2
19878	40024	ARO:3003440	mecB	GAZ	GAZ:00002569	Province of Quebec	1
19879	40024	ARO:3003440	mecB	GAZ	GAZ:00005341	Republic of China	1
19880	40024	ARO:3003440	mecB	NCBI_TAXON	NCBI_TAXON:90964	Staphylococcaceae	1
19881	40024	ARO:3003440	mecB	NCBI_TAXON	NCBI_TAXON:1279	Staphylococcus	1
19882	40024	ARO:3003440	mecB	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	4
19883	40024	ARO:3003440	mecB	NCBI_TAXON	NCBI_TAXON:1301	Streptococcus	2
19884	40024	ARO:3003440	mecB	NCBI_TAXON	NCBI_TAXON:28037	Streptococcus mitis	2
19885	40024	ARO:3003440	mecB	NCBI_TAXON	NCBI_TAXON:1313	Streptococcus pneumoniae	17
19886	40024	ARO:3003440	mecB	GAZ	GAZ:00003744	Thailand	1
19887	40024	ARO:3003440	mecB	GAZ	GAZ:00000690	Unity State	1
19888	40024	ARO:3003440	mecB	SO	SO:0001435	alanine	1
19889	40024	ARO:3003440	mecB	SO	SO:0001023	allele	1
19890	40024	ARO:3003440	mecB	SO	SO:0001237	amino_acid	12
19891	40024	ARO:3003440	mecB	SO	SO:0001606	amino_acid_substitution	3
19892	40024	ARO:3003440	mecB	IDO	IDO:0000506	bacteremia	1
19893	40024	ARO:3003440	mecB	SO	SO:0000409	binding_site	1
19894	40024	ARO:3003440	mecB	UBERON	UBERON:0001977	blood serum	1
19895	40024	ARO:3003440	mecB	IDO	CL:0000000	cell	2
19896	40024	ARO:3003440	mecB	SO	SO:0000340	chromosome	4
19897	40024	ARO:3003440	mecB	SO	SO:0000151	clone	1
19898	40024	ARO:3003440	mecB	SO	SO:0000856	conserved	2
19899	40024	ARO:3003440	mecB	SO	SO:0000314	direct_repeat	1
19900	40024	ARO:3003440	mecB	IDO	OGMS:0000031	disease	1
19901	40024	ARO:3003440	mecB	ENVO	ENVO:00000078	farm	1
19902	40024	ARO:3003440	mecB	SO	SO:0000357	flanked	1
19903	40024	ARO:3003440	mecB	SO	SO:0000704	gene	11
19904	40024	ARO:3003440	mecB	SO	SO:0001448	glutamine	1
19905	40024	ARO:3003440	mecB	SO	SO:0001443	glycine	1
19906	40024	ARO:3003440	mecB	SO	SO:0001452	histidine	1
19907	40024	ARO:3003440	mecB	SO	SO:0000857	homologous	1
19908	40024	ARO:3003440	mecB	SO	SO:0001522	insertional	2
19909	40024	ARO:3003440	mecB	SO	SO:0000699	junction	1
19910	40024	ARO:3003440	mecB	SO	SO:0001437	leucine	1
19911	40024	ARO:3003440	mecB	UBERON	UBERON:0000094	membrane organ	1
19912	40024	ARO:3003440	mecB	SO	SO:0001147	natural_variant_site	1
19913	40024	ARO:3003440	mecB	SO	SO:0000178	operon	1
19914	40024	ARO:3003440	mecB	UBERON	UBERON:0002109	pair of nares	1
19915	40024	ARO:3003440	mecB	SO	SO:0000155	plasmid	1
19916	40024	ARO:3003440	mecB	SO	SO:0000104	polypeptide	6
19917	40024	ARO:3003440	mecB	SO	SO:0000417	polypeptide_domain	5
19918	40024	ARO:3003440	mecB	SO	SO:0001067	polypeptide_motif	4
19919	40024	ARO:3003440	mecB	SO	SO:0000001	region	9
19920	40024	ARO:3003440	mecB	SO	SO:0001059	sequence_alteration	1
19921	40024	ARO:3003440	mecB	SO	SO:0001444	serine	1
19922	40024	ARO:3003440	mecB	SO	SO:0000418	signal_peptide	1
19923	40024	ARO:3003440	mecB	SO	SO:1000002	substitution	3
19924	40024	ARO:3003440	mecB	SO	SO:0001445	threonine	1
19925	40024	ARO:3003440	mecB	SO	SO:0000101	transposable_element	1
19926	37590	ARO:3001209	mecC	SO	SO:0001633	5KB_downstream_variant	2
19927	37590	ARO:3001209	mecC	GAZ	GAZ:00000457	Africa	1
19928	37590	ARO:3001209	mecC	GAZ	GAZ:00002942	Austria	2
19929	37590	ARO:3001209	mecC	IDO	NCBITaxon:2	Bacteria	1
19930	37590	ARO:3001209	mecC	GAZ	GAZ:00002938	Belgium	1
19931	37590	ARO:3001209	mecC	FOODON	NCBITaxon:9913	Bos taurus	14
19932	37590	ARO:3001209	mecC	GAZ	GAZ:00002828	Brazil	2
19933	37590	ARO:3001209	mecC	GAZ	GAZ:00156899	Columbia	1
19934	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:65058	Corynebacterium ulcerans	1
19935	37590	ARO:3001209	mecC	GAZ	GAZ:00002954	Czech Republic	1
19936	37590	ARO:3001209	mecC	GAZ	GAZ:00239546	East London	1
19937	37590	ARO:3001209	mecC	GAZ	GAZ:00002641	England	4
19938	37590	ARO:3001209	mecC	GAZ	GAZ:00000464	Europe	6
19939	37590	ARO:3001209	mecC	GAZ	GAZ:00002937	Finland	1
19940	37590	ARO:3001209	mecC	GAZ	GAZ:00268753	French	1
19941	37590	ARO:3001209	mecC	GAZ	GAZ:00002646	Germany	1
19942	37590	ARO:3001209	mecC	GAZ	GAZ:00004790	Great Britain	2
19943	37590	ARO:3001209	mecC	GAZ	GAZ:00002839	India	1
19944	37590	ARO:3001209	mecC	GAZ	GAZ:00010428	Islamabad	1
19945	37590	ARO:3001209	mecC	GAZ	GAZ:00002650	Italy	2
19946	37590	ARO:3001209	mecC	GAZ	GAZ:00002747	Japan	1
19947	37590	ARO:3001209	mecC	GAZ	GAZ:00002473	Jordan	1
19948	37590	ARO:3001209	mecC	GAZ	GAZ:00002635	Kingdom of Denmark	7
19949	37590	ARO:3001209	mecC	GAZ	GAZ:00000591	Kingdom of Spain	4
19950	37590	ARO:3001209	mecC	GAZ	GAZ:00003902	Malaysia	1
19951	37590	ARO:3001209	mecC	GAZ	GAZ:03000050	Northeastern Region	2
19952	37590	ARO:3001209	mecC	GAZ	GAZ:00005246	Pakistan	1
19953	37590	ARO:3001209	mecC	GAZ	GAZ:00002639	Scotland	1
19954	37590	ARO:3001209	mecC	GAZ	GAZ:00002955	Slovenia	2
19955	37590	ARO:3001209	mecC	GAZ	GAZ:00000553	South Africa	1
19956	37590	ARO:3001209	mecC	GAZ	GAZ:00000459	South America	1
19957	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:1279	Staphylococcus	6
19958	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:985002	Staphylococcus argenteus	1
19959	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	78
19960	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:2201815	Staphylococcus caeli	1
19961	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:53344	Staphylococcus delphini	1
19962	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:1282	Staphylococcus epidermidis	2
19963	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:1283	Staphylococcus haemolyticus	2
19964	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:1285	Staphylococcus intermedius	1
19965	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:28035	Staphylococcus lugdunensis	1
19966	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:283734	Staphylococcus pseudintermedius	1
19967	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:29385	Staphylococcus saprophyticus	2
19968	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:1296	Staphylococcus sciuri	4
19969	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:147468	Staphylococcus sciuri subsp. carnaticus	1
19970	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:643214	Staphylococcus stepanovicii	1
19971	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:1288	Staphylococcus xylosus	1
19972	37590	ARO:3001209	mecC	GAZ	GAZ:00002461	State of California	1
19973	37590	ARO:3001209	mecC	NCBI_TAXON	NCBI_TAXON:1301	Streptococcus	1
19974	37590	ARO:3001209	mecC	GAZ	GAZ:00002729	Sweden	4
19975	37590	ARO:3001209	mecC	GAZ	GAZ:00002941	Switzerland	1
19976	37590	ARO:3001209	mecC	GAZ	GAZ:00000562	Tunisia	1
19977	37590	ARO:3001209	mecC	GAZ	GAZ:00000558	Turkey	2
19978	37590	ARO:3001209	mecC	GAZ	GAZ:00002637	United Kingdom	1
19979	37590	ARO:3001209	mecC	GAZ	GAZ:00003296	Zealand	1
19980	37590	ARO:3001209	mecC	ENVO	ENVO:01000925	abattoir	1
19981	37590	ARO:3001209	mecC	SO	SO:0001023	allele	1
19982	37590	ARO:3001209	mecC	SO	SO:0001237	amino_acid	1
19983	37590	ARO:3001209	mecC	UBERON	UBERON:0012284	animal hemisphere	16
19984	37590	ARO:3001209	mecC	IDO	IDO:0000581	antibiotic resistance	4
19985	37590	ARO:3001209	mecC	IDO	IDO:0000558	antimicrobial	18
19986	37590	ARO:3001209	mecC	IDO	IDO:0000506	bacteremia	1
19987	37590	ARO:3001209	mecC	UBERON	UBERON:0000178	blood	1
19988	37590	ARO:3001209	mecC	UBERON	UBERON:0002371	bone marrow	1
19989	37590	ARO:3001209	mecC	UBERON	UBERON:0000310	breast	1
19990	37590	ARO:3001209	mecC	IDO	CL:0000000	cell	2
19991	37590	ARO:3001209	mecC	FOODON	FOODON:03303097	chipped beef	1
19992	37590	ARO:3001209	mecC	SO	SO:0000340	chromosome	14
19993	37590	ARO:3001209	mecC	SO	SO:0000151	clone	3
19994	37590	ARO:3001209	mecC	IDO	IDO:0000615	colony	2
19995	37590	ARO:3001209	mecC	SO	SO:0000856	conserved	1
19996	37590	ARO:3001209	mecC	FOODON	FOODON:03302116	cow milk (liquid)	8
19997	37590	ARO:3001209	mecC	FOODON	FOODON:03411201	dairy cow	10
19998	37590	ARO:3001209	mecC	IDO	OGMS:0000031	disease	1
19999	37590	ARO:3001209	mecC	IDO	IDO:0000551	enterotoxin	4
20000	37590	ARO:3001209	mecC	ENVO	ENVO:00000078	farm	13
20001	37590	ARO:3001209	mecC	UBERON	UBERON:0003100	female organism	1
20002	37590	ARO:3001209	mecC	SO	SO:0000704	gene	77
20003	37590	ARO:3001209	mecC	SO	SO:0001026	genome	9
20004	37590	ARO:3001209	mecC	SO	SO:0001027	genotype	2
20005	37590	ARO:3001209	mecC	UBERON	UBERON:0005052	gizzard	1
20006	37590	ARO:3001209	mecC	SO	SO:0000857	homologous	7
20007	37590	ARO:3001209	mecC	SO	SO:0000853	homologous_region	19
20008	37590	ARO:3001209	mecC	ENVO	ENVO:00002173	hospital	3
20009	37590	ARO:3001209	mecC	IDO	IDO:0000531	host	4
20010	37590	ARO:3001209	mecC	IDO	IDO:0000464	infectivity	5
20011	37590	ARO:3001209	mecC	SO	SO:0000699	junction	2
20012	37590	ARO:3001209	mecC	ENVO	ENVO:00000889	large river delta biome	1
20013	37590	ARO:3001209	mecC	UBERON	UBERON:0002107	liver	1
20014	37590	ARO:3001209	mecC	SO	SO:0001234	mobile	2
20015	37590	ARO:3001209	mecC	SO	SO:0001037	mobile_genetic_element	3
20016	37590	ARO:3001209	mecC	SO	SO:0001147	natural_variant_site	7
20017	37590	ARO:3001209	mecC	SO	SO:0001042	phage_sequence	1
20018	37590	ARO:3001209	mecC	SO	SO:0000155	plasmid	1
20019	37590	ARO:3001209	mecC	SO	SO:0000104	polypeptide	6
20020	37590	ARO:3001209	mecC	SO	SO:0000112	primer	2
20021	37590	ARO:3001209	mecC	SO	SO:0000051	probe	1
20022	37590	ARO:3001209	mecC	SO	SO:0000167	promoter	1
20023	37590	ARO:3001209	mecC	SO	SO:0001006	prophage	1
20024	37590	ARO:3001209	mecC	SO	SO:0000001	region	17
20025	37590	ARO:3001209	mecC	FOODON	FOODON:03315493	seaweed (processed)	1
20026	37590	ARO:3001209	mecC	UBERON	UBERON:0014835	serratus muscle	1
20027	37590	ARO:3001209	mecC	FOODON	FOODON:03411183	sheep	3
20028	37590	ARO:3001209	mecC	FOODON	FOODON:03411136	swine	1
20029	37590	ARO:3001209	mecC	UBERON	UBERON:0000479	tissue	1
20030	37590	ARO:3001209	mecC	IDO	IDO:0000549	toxin	7
20031	37590	ARO:3001209	mecC	IDO	IDO:0000466	virulence	6
20032	37590	ARO:3001209	mecC	FOODON	FOODON:00002340	water food product	2
20033	37590	ARO:3001209	mecC	UBERON	UBERON:0000014	zone of skin	3
20034	37590	ARO:3001209	mecC	ENVO	ENVO:00010625	zoological garden	1
20035	41338	ARO:3004185	mecD	NCBI_TAXON	NCBI_TAXON:1386	Bacillus	1
20036	41338	ARO:3004185	mecD	IDO	NCBITaxon:2	Bacteria	1
20037	41338	ARO:3004185	mecD	FOODON	NCBITaxon:9913	Bos taurus	1
20038	41338	ARO:3004185	mecD	GAZ	GAZ:00002641	England	1
20039	41338	ARO:3004185	mecD	NCBI_TAXON	NCBI_TAXON:69965	Macrococcus	1
20040	41338	ARO:3004185	mecD	NCBI_TAXON	NCBI_TAXON:1855823	Macrococcus canis	1
20041	41338	ARO:3004185	mecD	NCBI_TAXON	NCBI_TAXON:69966	Macrococcus caseolyticus	3
20042	41338	ARO:3004185	mecD	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	1
20043	41338	ARO:3004185	mecD	GAZ	GAZ:00002941	Switzerland	1
20044	41338	ARO:3004185	mecD	IDO	IDO:0000581	antibiotic resistance	1
20045	41338	ARO:3004185	mecD	SO	SO:0000340	chromosome	1
20046	41338	ARO:3004185	mecD	FOODON	FOODON:03302116	cow milk (liquid)	1
20047	41338	ARO:3004185	mecD	SO	SO:0000704	gene	4
20048	41338	ARO:3004185	mecD	SO	SO:0001026	genome	1
20049	41338	ARO:3004185	mecD	IDO	IDO:0000531	host	1
20050	41338	ARO:3004185	mecD	SO	SO:0000178	operon	2
20051	41338	ARO:3004185	mecD	SO	SO:0000150	read	1
20052	41338	ARO:3004185	mecD	SO	SO:0000001	region	1
20053	41338	ARO:3004185	mecD	SO	SO:0001446	tyrosine	1
20054	41338	ARO:3004185	mecD	IDO	IDO:0000466	virulence	1
20055	36263	ARO:3000124	mecA-type mecI	SO	SO:0001633	5KB_downstream_variant	2
20056	36263	ARO:3000124	mecA-type mecI	SO	SO:0001635	5KB_upstream_variant	1
20057	36263	ARO:3000124	mecA-type mecI	IDO	NCBITaxon:2	Bacteria	1
20058	36263	ARO:3000124	mecA-type mecI	GAZ	GAZ:00002747	Japan	1
20059	36263	ARO:3000124	mecA-type mecI	NCBI_TAXON	NCBI_TAXON:69965	Macrococcus	1
20060	36263	ARO:3000124	mecA-type mecI	NCBI_TAXON	NCBI_TAXON:69966	Macrococcus caseolyticus	1
20061	36263	ARO:3000124	mecA-type mecI	SO	SO:0000193	RFLP_fragment	1
20062	36263	ARO:3000124	mecA-type mecI	NCBI_TAXON	NCBI_TAXON:90964	Staphylococcaceae	1
20063	36263	ARO:3000124	mecA-type mecI	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	21
20064	36263	ARO:3000124	mecA-type mecI	NCBI_TAXON	NCBI_TAXON:1282	Staphylococcus epidermidis	6
20065	36263	ARO:3000124	mecA-type mecI	NCBI_TAXON	NCBI_TAXON:1283	Staphylococcus haemolyticus	3
20066	36263	ARO:3000124	mecA-type mecI	NCBI_TAXON	NCBI_TAXON:283734	Staphylococcus pseudintermedius	1
20067	36263	ARO:3000124	mecA-type mecI	GAZ	GAZ:00003654	Zurich	1
20068	36263	ARO:3000124	mecA-type mecI	IDO	IDO:0000562	antibacterial	1
20069	36263	ARO:3000124	mecA-type mecI	IDO	IDO:0000581	antibiotic resistance	1
20070	36263	ARO:3000124	mecA-type mecI	IDO	IDO:0000558	antimicrobial	1
20071	36263	ARO:3000124	mecA-type mecI	SO	SO:0000077	antisense	1
20072	36263	ARO:3000124	mecA-type mecI	SO	SO:0001248	assembly	1
20073	36263	ARO:3000124	mecA-type mecI	UBERON	UBERON:0000178	blood	1
20074	36263	ARO:3000124	mecA-type mecI	IDO	CL:0000000	cell	2
20075	36263	ARO:3000124	mecA-type mecI	FOODON	FOODON:03411457	chicken	1
20076	36263	ARO:3000124	mecA-type mecI	SO	SO:0000340	chromosome	9
20077	36263	ARO:3000124	mecA-type mecI	SO	SO:0001427	cis_regulatory_frameshift_element	1
20078	36263	ARO:3000124	mecA-type mecI	SO	SO:0000151	clone	1
20079	36263	ARO:3000124	mecA-type mecI	SO	SO:0000360	codon	1
20080	36263	ARO:3000124	mecA-type mecI	SO	SO:0000856	conserved	1
20081	36263	ARO:3000124	mecA-type mecI	SO	SO:0000159	deletion	1
20082	36263	ARO:3000124	mecA-type mecI	IDO	IDO:0000551	enterotoxin	1
20083	36263	ARO:3000124	mecA-type mecI	SO	SO:0000357	flanked	1
20084	36263	ARO:3000124	mecA-type mecI	SO	SO:0000704	gene	35
20085	36263	ARO:3000124	mecA-type mecI	SO	SO:0001026	genome	4
20086	36263	ARO:3000124	mecA-type mecI	SO	SO:0001027	genotype	1
20087	36263	ARO:3000124	mecA-type mecI	SO	SO:0000857	homologous	4
20088	36263	ARO:3000124	mecA-type mecI	ENVO	ENVO:00002173	hospital	1
20089	36263	ARO:3000124	mecA-type mecI	SO	SO:0001522	insertional	1
20090	36263	ARO:3000124	mecA-type mecI	SO	SO:0000699	junction	1
20091	36263	ARO:3000124	mecA-type mecI	SO	SO:0000234	mRNA	1
20092	36263	ARO:3000124	mecA-type mecI	UBERON	UBERON:0000094	membrane organ	1
20093	36263	ARO:3000124	mecA-type mecI	SO	SO:0001037	mobile_genetic_element	2
20094	36263	ARO:3000124	mecA-type mecI	SO	SO:0001147	natural_variant_site	2
20095	36263	ARO:3000124	mecA-type mecI	SO	SO:0000057	operator	2
20096	36263	ARO:3000124	mecA-type mecI	SO	SO:0000178	operon	2
20097	36263	ARO:3000124	mecA-type mecI	SO	SO:0000155	plasmid	6
20098	36263	ARO:3000124	mecA-type mecI	SO	SO:0000104	polypeptide	6
20099	36263	ARO:3000124	mecA-type mecI	SO	SO:0000417	polypeptide_domain	2
20100	36263	ARO:3000124	mecA-type mecI	SO	SO:0000051	probe	3
20101	36263	ARO:3000124	mecA-type mecI	SO	SO:0000167	promoter	9
20102	36263	ARO:3000124	mecA-type mecI	SO	SO:0000001	region	5
20103	36263	ARO:3000124	mecA-type mecI	SO	SO:0000119	regulated	7
20104	36263	ARO:3000124	mecA-type mecI	SO	SO:1001284	regulon	1
20105	36263	ARO:3000124	mecA-type mecI	SO	SO:1000002	substitution	3
20106	36263	ARO:3000124	mecA-type mecI	SO	SO:0000141	terminator	1
