	methicillin	clindamycin	erythromycin	penicillin	ciprofloxacin	gentamicin	tetracycline	cefoxitin	levofloxacin	oxacillin	trimethoprim_sulfamethoxazole	moxifloxacin	penicillin_clavulanic_acid
GCA_026740395.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026741615.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740415.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742435.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741635.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026741675.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740435.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026741695.1	2	0	1	1	0	0	0	2	2	0	2	2	2
GCA_026741715.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742535.1	2	0	0	1	1	1	0	2	2	1	2	2	2
GCA_026742515.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745715.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741735.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026740455.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741755.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742555.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741775.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741795.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742915.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742895.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742935.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026742975.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026742955.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743015.1	2	0	0	1	0	0	0	2	2	1	2	2	2
GCA_026742995.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026752235.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743055.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743035.1	2	0	0	1	0	0	0	2	2	1	2	2	2
GCA_026743195.1	2	0	0	1	0	0	0	2	2	1	2	2	2
GCA_026743155.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026744525.1	2	0	0	0	0	0	0	2	2	0	2	2	2
GCA_026743185.1	2	0	0	1	0	0	0	2	2	1	2	2	2
GCA_026743275.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743165.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743375.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743335.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743905.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744565.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026741095.1	2	0	0	1	0	0	0	2	2	1	2	2	2
GCA_026743885.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743865.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743945.1	2	0	0	1	0	0	0	2	2	1	2	2	2
GCA_026741115.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745975.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743985.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744005.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026752275.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026743965.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744055.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744025.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744095.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745735.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744115.1	2	0	1	1	0	1	0	2	2	0	2	2	2
GCA_026744155.1	2	0	0	1	0	0	0	2	2	1	2	2	2
GCA_026744175.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026744225.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_026745125.1	2	0	0	1	0	0	0	2	2	0	2	2	2
GCA_025550115.2	2	0	0	1	2	0	0	2	0	0	0	2	2
GCA_030342385.2	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_030342395.2	2	0	1	1	2	0	2	2	2	0	0	2	2
GCA_030342465.2	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_030382065.2	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_030382055.2	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_030512095.1	2	0	2	2	2	0	2	2	2	0	0	2	2
GCA_030512085.1	2	0	2	2	2	0	2	2	2	0	0	2	2
GCA_030512055.1	2	0	2	2	2	0	2	2	2	0	0	2	2
GCA_030512075.1	2	0	2	2	2	0	0	2	2	0	0	2	2
GCA_030512195.1	2	0	2	2	2	0	0	2	2	0	0	2	2
GCA_030512135.1	2	0	2	2	2	0	0	2	2	0	0	2	2
GCA_030515335.1	2	0	2	2	2	0	0	2	2	0	0	2	2
GCA_032337675.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032338375.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032338495.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032334995.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032335815.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032336015.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_031776515.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032335135.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_031776595.1	2	0	0	2	0	0	1	2	0	0	0	0	2
GCA_032333775.2	2	0	1	2	0	0	0	2	0	0	0	0	2
GCA_032333235.1	2	0	1	2	0	0	0	2	0	1	0	0	2
GCA_032333935.2	2	0	1	2	0	0	0	2	0	0	0	0	2
GCA_031776535.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032333595.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032333755.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032330295.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032329795.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032331495.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032331695.2	2	0	1	2	0	0	1	2	0	1	0	0	2
GCA_032331755.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032330075.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032330275.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032328815.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032328875.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032328915.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032329615.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032329775.2	2	0	1	2	1	0	0	2	1	1	0	1	2
GCA_031775495.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032329355.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032332015.2	2	0	1	2	1	0	1	2	1	1	0	1	2
GCA_032332315.2	2	0	1	2	0	0	0	2	0	0	0	0	2
GCA_032332295.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032331355.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032328035.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032328075.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_040254855.1	2	0	1	2	2	0	0	2	2	1	0	2	2
GCA_031766825.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_033197235.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_031766875.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_031835165.2	2	0	1	2	0	0	0	2	0	1	0	0	2
GCA_031835185.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_031835265.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032121535.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032121635.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032121655.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_032124755.2	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_033726475.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_034512555.1	2	0	1	2	0	0	0	2	0	1	0	0	2
GCA_034513765.1	2	0	1	1	1	0	1	2	1	1	0	1	2
GCA_034511555.1	2	0	1	2	1	0	0	2	1	0	0	1	2
GCA_033726635.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_033726655.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_033726675.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_034511575.1	2	0	1	2	0	0	0	2	0	0	0	0	2
GCA_034512535.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_033726755.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_033726795.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_034497805.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_033726895.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_033726935.1	2	0	0	2	0	0	0	1	0	0	0	0	2
GCA_034511515.1	2	0	1	2	0	0	0	2	0	1	0	0	2
GCA_033727015.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_033952345.2	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_033952645.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_034105245.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_034105275.2	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_040448595.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_034105255.2	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_034427615.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_034259435.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_039953855.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_040030945.2	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_037046245.2	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_039905805.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_048820415.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038096315.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038703065.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038700605.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038698265.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_036961545.2	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_045689495.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_045689505.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_037046385.2	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_045689515.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_036961495.1	2	0	0	0	2	0	2	2	2	0	0	2	2
GCA_037083645.1	2	0	0	0	2	0	2	2	2	0	0	2	2
GCA_037095845.2	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_037199715.2	2	0	0	2	2	0	2	2	2	1	1	2	2
GCA_037046265.1	2	0	1	2	2	0	2	2	2	1	1	2	2
GCA_037809465.1	2	0	1	0	2	0	2	2	2	0	0	2	2
GCA_037095045.2	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_037890655.1	2	0	1	1	2	0	2	2	2	0	0	2	2
GCA_039699835.1	2	0	0	0	0	0	2	2	0	0	0	2	2
GCA_037199685.2	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_037046505.2	2	0	1	2	2	0	2	2	2	1	1	2	2
GCA_037199675.2	2	0	0	0	2	0	2	2	2	0	0	2	2
GCA_037199585.2	2	0	0	0	2	0	2	2	2	0	0	2	2
GCA_037083885.2	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_045689525.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_038096275.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_037199565.2	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_037202005.1	2	0	0	0	2	0	2	2	2	0	0	2	2
GCA_037217515.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_037219465.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_045689535.1	2	0	1	1	2	0	2	2	2	0	0	2	2
GCA_037220215.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_037221085.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_037199635.2	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_038449155.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_045689545.1	2	0	0	0	2	0	2	2	2	0	0	2	2
GCA_037939205.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_037938875.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_037948675.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038784845.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_038667655.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_038449145.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_037221415.1	2	0	1	2	2	0	2	2	2	0	0	2	2
GCA_039848565.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_038705095.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038707595.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_037222485.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_038745265.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_045288595.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_037201955.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_037343325.1	2	0	1	1	2	0	2	2	2	0	0	2	2
GCA_051148785.1	2	0	1	2	2	0	2	2	2	1	1	2	2
GCA_037340935.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_037217245.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_037482155.1	2	0	0	0	2	0	2	2	2	0	0	2	2
GCA_038096245.1	2	0	1	1	2	0	2	2	2	0	0	2	2
GCA_038096265.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_037482255.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_037482265.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_037482185.1	2	0	0	0	2	0	2	2	2	0	0	2	2
GCA_038096255.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_038113395.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_038445925.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_038562035.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038096305.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_040114725.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_038111625.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_038396905.1	2	0	0	0	2	0	2	2	2	0	0	2	2
GCA_038396925.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038396935.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038396945.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_038396865.1	2	0	0	0	2	0	2	2	2	0	0	2	2
GCA_040114745.1	2	0	1	1	2	0	2	2	2	0	0	2	2
GCA_038050005.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_038049065.1	2	0	1	1	2	0	2	2	2	0	0	2	2
GCA_045689555.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_038561995.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_039867635.1	2	0	1	2	2	0	2	2	2	1	1	2	2
GCA_039527645.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_039522825.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_039533635.1	2	0	1	2	2	0	2	2	2	1	1	2	2
GCA_039535615.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_039531605.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038396975.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038396965.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_037952035.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_045288785.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_040267805.1	2	0	0	2	2	0	2	2	2	1	1	2	2
GCA_045689575.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_045288935.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_045289135.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038024225.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_034425575.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_034427895.2	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_034427355.2	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_034424945.2	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_034424965.2	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_034425095.2	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_036628495.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_037199755.2	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_037199795.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_037199785.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_037199815.2	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_037199865.1	2	0	0	1	2	0	2	2	2	0	0	2	2
GCA_036961505.1	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_036631805.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_036867125.2	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_036867165.2	2	0	0	2	2	0	2	2	2	1	0	2	2
GCA_038079285.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_043845005.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_043844985.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_043844895.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_043844915.1	2	0	0	2	0	0	0	2	0	1	0	0	2
GCA_039525315.1	2	0	1	2	2	0	2	2	2	1	0	2	2
GCA_038509065.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_038509215.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_038510425.1	2	0	1	2	0	0	0	2	0	0	0	0	2
GCA_038509345.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_038508755.1	2	0	0	2	0	0	0	2	0	0	0	0	2
GCA_049857195.1	2	2	1	2	0	1	2	2	2	2	2	2	2
GCA_001369415.1	2	2	1	2	1	1	0	1	2	2	2	2	2
GCA_025539815.2	2	2	1	2	2	0	0	2	0	0	0	2	2
GCA_032328955.2	2	2	1	2	0	0	0	2	0	0	0	0	2
GCA_019915425.1	2	2	0	2	2	0	2	2	2	0	2	2	2
GCA_019915405.1	2	2	0	2	2	0	2	2	2	1	2	2	2
GCA_026742575.1	2	2	0	0	2	0	2	2	2	0	2	2	2
GCA_026742135.1	2	2	0	1	0	0	0	2	2	0	2	2	2
GCA_026749995.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750015.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750175.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746155.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746165.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747085.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746135.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747105.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746115.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746035.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026749615.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026749695.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026749715.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026751675.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026752095.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026751515.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750695.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750655.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026752075.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026751895.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026751935.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026751955.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026751975.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026752115.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750995.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026751055.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026751075.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026751295.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026751155.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750855.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750935.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750975.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750875.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026751355.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750835.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750755.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750735.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750635.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750615.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746475.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747315.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747335.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746535.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026745535.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746555.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747375.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747395.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746575.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746655.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026749055.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026745555.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747435.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746715.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746755.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748115.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746775.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747475.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026745575.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746735.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746815.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747495.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746875.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748135.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746835.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747555.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746855.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746895.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026749095.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746945.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747595.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746965.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746925.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747575.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747615.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026746985.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747005.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747655.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747695.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747755.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747815.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026745655.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747775.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747835.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747855.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747875.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026747995.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748155.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748235.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750075.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750455.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026750535.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026745635.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748355.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026752035.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748375.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748415.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748615.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748635.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748655.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748695.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748495.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748755.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026749155.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026752055.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748735.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748855.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748815.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748515.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748795.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748575.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748835.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748875.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748915.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026749175.1	2	2	2	2	1	2	2	2	2	2	2	2	2
GCA_026748555.1	2	2	2	2	1	2	2	2	2	2	2	2	2
