	chloramphenicol	trimethoprim_sulfamethoxazole	ampicillin	nalidixic_acid	ciprofloxacin	amoxicillin_clavulanic_acid	ceftriaxone	azithromycin	sulfisoxazole	cefoxitin	gentamicin	tetracycline	ceftiofur	kanamycin	enrofloxacin	streptomycin	ceftazidime	colistin	ampicillin_sulbactam	cefotaxime	spectinomycin	sulfamethoxazole	trimethoprim	cefazolin	sulphathiazole
GCA_046022995.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046022795.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046022815.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046022855.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046022835.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_023185975.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_037450635.1	0	2	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	2	0	2	1	0	2	2
GCA_037450615.1	0	2	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	2	0	2	1	0	2	2
GCA_037450595.1	0	2	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	2	0	2	0	0	2	2
GCA_037450515.1	0	2	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	2	0	2	0	0	2	2
GCA_037450525.1	0	2	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	2	0	2	1	0	2	2
GCA_037450425.1	0	2	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	2	0	2	1	0	2	2
GCA_037450395.1	0	2	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	2	0	2	0	0	2	2
GCA_037450355.1	0	2	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	2	0	2	0	0	2	2
GCA_037450375.1	0	2	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	2	0	2	1	0	2	2
GCA_046013605.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018905.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016215.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016555.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017195.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017455.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018435.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046039775.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019675.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013635.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018135.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014035.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015115.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015275.1	0	0	0	1	2	0	0	0	1	0	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018255.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016735.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016975.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018695.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019115.1	0	0	1	1	2	0	1	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018175.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014835.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016095.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016155.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016175.1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016195.1	0	0	0	1	2	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016255.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016275.1	0	0	1	0	0	1	1	0	1	1	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016315.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016455.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016415.1	0	1	0	1	2	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016425.1	0	1	0	1	2	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016495.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016475.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016515.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016525.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016595.1	0	0	0	0	0	0	0	0	1	0	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016295.1	0	0	0	1	2	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016325.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016355.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016375.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016395.1	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017135.1	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017215.1	0	0	0	1	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017235.1	0	0	0	0	0	0	0	0	1	0	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017175.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017255.1	0	0	1	1	2	0	1	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017275.1	0	1	1	1	1	0	1	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017315.1	0	0	0	1	1	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017335.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017395.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017355.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017405.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017285.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017435.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017375.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018235.1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018295.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018315.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018375.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018335.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018355.1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018395.1	0	0	1	1	1	0	1	0	1	0	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018475.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018575.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018555.1	0	0	1	1	2	0	1	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018535.1	0	0	1	1	1	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018595.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018645.1	0	0	0	0	0	0	0	0	1	0	1	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019295.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019335.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019415.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019375.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019315.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019395.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019385.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019535.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019515.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019575.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019595.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019615.1	0	0	1	1	2	0	1	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019625.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019645.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019755.1	0	0	0	1	2	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019735.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019775.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019715.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019795.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019835.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019815.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013675.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013645.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013695.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013715.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013735.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013755.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013775.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013795.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013835.1	0	1	0	1	2	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013815.1	0	0	1	0	0	1	1	0	0	1	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013845.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013895.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013915.1	0	0	1	1	2	0	1	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013955.1	0	0	1	1	2	0	1	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013935.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013975.1	0	0	0	1	1	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046013995.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014095.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014075.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014055.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014105.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014155.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046226785.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014175.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014135.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014925.1	0	0	0	1	2	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014915.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014975.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014995.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015075.1	0	0	0	1	1	0	0	0	1	0	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015015.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015095.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018215.1	0	0	1	1	1	0	1	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015175.1	0	0	1	0	0	1	1	0	1	1	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015155.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015135.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015165.1	0	0	1	1	2	0	1	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015255.1	0	0	1	1	2	0	1	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015335.1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015295.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015355.1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015375.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015435.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015445.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015395.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015945.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015885.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046015935.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016575.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016615.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016635.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016655.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016665.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016695.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016715.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016795.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016765.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016755.1	0	0	1	1	1	0	1	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016775.1	0	0	1	1	1	0	1	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016835.1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016855.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016875.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016895.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016915.1	0	0	1	0	0	1	1	0	0	1	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016955.1	0	0	1	1	1	0	1	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046016995.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017015.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017035.1	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017055.1	0	1	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018275.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017115.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017095.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017075.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046017155.1	0	0	1	0	0	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018635.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018675.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018715.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018735.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018755.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046008615.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018815.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018855.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018825.1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018865.1	0	0	1	0	0	1	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018895.1	0	0	1	1	1	0	1	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018955.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019035.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018975.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018995.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018985.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019045.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019075.1	0	0	1	0	0	1	1	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019155.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019105.1	0	0	1	1	1	0	1	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019095.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019175.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019235.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019255.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019195.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046019215.1	0	0	1	1	1	0	1	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014195.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014255.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014315.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014275.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014295.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014355.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046008635.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014375.1	0	0	1	0	0	1	1	0	0	1	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014415.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014395.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014475.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014455.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046018195.1	0	0	0	1	1	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014675.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014655.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014695.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014715.1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014755.1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014775.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014735.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014795.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014855.1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014875.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014815.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
GCA_046014895.1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	2	2
