	cefotaxime	ampicillin	cefuroxime	gentamicin	tobramycin	trimethoprim	ciprofloxacin	amoxicillin_clavulanic_acid	amikacin	ampicillin_sulbactam	ceftazidime	ertapenem	cefoxitin	imipenem	levofloxacin	meropenem	cefazolin	cefepime	pentizidone	tetracycline	azithromycin	chloramphenicol	ceftriaxone	nalidixic_acid	trimethoprim_sulfamethoxazole	aztreonam	doxycycline	moxifloxacin	piperacillin_tazobactam	streptomycin	sulfisoxazole	ceftiofur	kanamycin	ceftazidime_clavulanic_acid	cefpodoxime	piperacillin	colistin	sulfamethoxazole	nitrofurantoin	cefotaxime_clavulanic_acid	norfloxacin
GCA_012599765.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012599475.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012599645.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012599425.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012599515.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012599145.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012599245.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012599005.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012599025.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012599165.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012599675.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012600005.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012597965.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012597865.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012598965.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012598925.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012598825.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012598745.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012598785.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_015322425.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012793015.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012598065.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012598725.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012597945.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012596325.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012597435.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012597375.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012619685.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012597335.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012597295.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012597275.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012595665.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012595385.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012595225.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012595265.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012595285.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	1	0	0	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012669685.2	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012619445.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012595185.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012595245.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012592585.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012593225.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012592605.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012592625.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_015322005.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012619145.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012619065.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012594485.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012594565.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012595445.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012608435.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012592485.2	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012619085.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012593045.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012623745.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012592905.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012605205.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012619565.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012623465.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012594355.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012594225.2	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012610445.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012623605.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012603455.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012608955.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012606995.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012663065.2	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012620925.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012608455.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012594065.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012606955.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012619525.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012619505.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012623645.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012662445.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012662305.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012594015.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012592185.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012662225.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012638725.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012606875.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012611085.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012655475.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012653125.1	2	0	2	0	2	2	1	0	2	2	2	2	0	2	2	0	2	2	2	1	0	1	0	1	0	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012684665.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012677785.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012684225.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012669865.2	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012659245.2	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012657385.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012701265.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	1	0	0	0	0	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012700885.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012890015.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	1	2	2	2	2	0	1	2	2	2	2	2	2	2	2	2	2
GCA_012889915.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012774095.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012884755.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012885015.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012881475.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012881535.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012881315.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012880695.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012880515.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012855375.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012855255.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_012855215.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012821675.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012855295.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012855315.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012855235.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	1	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012855155.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012821575.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	1	2	2	2	2	2	2	2	2	2	2
GCA_012855195.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012855175.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_012855135.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012821655.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_012915005.1	2	0	2	0	0	2	0	2	0	2	0	0	0	2	2	0	0	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
GCA_013131875.2	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_013123215.2	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_013123095.2	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_013123785.2	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_015294705.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_013795345.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	1	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_013648435.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_013647975.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_020469385.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014749165.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014748105.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	1	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_016539265.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014747755.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014747735.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014747325.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	1	2	2	2	2	2	2	2	2	2	2
GCA_014747245.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
GCA_014747585.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014747385.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	1	2	2	2	2	2	2	2	2	2	2
GCA_018048905.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_018048865.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014747485.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014747265.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014747275.1	2	0	2	0	2	2	0	0	2	2	2	2	1	2	2	0	2	2	2	0	0	1	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014746925.1	2	0	2	0	2	2	0	0	2	2	2	2	1	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014747125.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014747225.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_018048885.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014748245.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014746535.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014747845.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
GCA_014747885.1	2	0	2	0	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2
GCA_014747825.1	2	0	2	1	2	2	0	0	2	2	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2
